sentence_style;sentence_id;x_nom_sg;x_group;x_gender;x_idx;x_stereotypical;x_level;y_nom_sg;y_group;y_gender;y_idx;y_stereotypical;y_level;adjective;modified;name;name_gender;text;es;fr;it;ar;ru;uk;he;alignment_es;alignment_fr;alignment_it;alignment_ar;alignment_ru;alignment_uk;alignment_he;x_phrase_indices;x_phrase_es;x_phrase_fr;x_phrase_it;x_phrase_ar;x_phrase_ru;x_phrase_uk;x_phrase_he;x_gender_es;x_votes_es;x_gender_fr;x_votes_fr;x_gender_it;x_votes_it;x_gender_ar;x_votes_ar;x_gender_ru;x_votes_ru;x_gender_uk;x_votes_uk;x_gender_he;x_votes_he
6;48;Küchenhelfer;293;MASCULINE;5;;Helfer;none;none;none;none;none;none;none;none;Sascha;n;Seit Jahren arbeitet Sascha als Küchenhelfer.;Sascha lleva años trabajando como ayudante de cocina.;Sascha travaille comme aide de cuisine depuis des années.;Sascha lavora come aiutante in cucina da anni.;ساشا يعمل كمساعد مطبخ منذ سنوات.;Саша уже много лет работает помощником на кухне.;Саша вже багато років працює помічником на кухні.;סשה עובד כעוזר מטבח כבר שנים.;0-1 1-2 2-3 3-0 4-4 5-5 5-6 5-7;0-6 0-7 1-8 2-1 3-0 4-2 5-3 5-4 5-5 5-8;0-6 1-7 2-1 3-0 4-2 5-3 5-5 5-7;0-4 1-5 2-1 3-0 4-2 5-2 5-3 5-5;0-2 1-3 2-4 3-0 4-5 5-5 5-7;0-2 1-3 2-4 3-0 5-5 5-7;0-4 1-5 2-1 3-0 4-2 5-2 5-3 5-5;[4, 5];como ayudante de cocina.;comme aide de cuisine années.;come aiutante cucina anni.;كمساعد مطبخ سنوات.;помощником кухне.;помічником кухні.;כעוזר מטבח שנים.;FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE']
6;48;Küchenhelferin;293;FEMININE;5;;Helfer;none;none;none;none;none;none;none;none;Sascha;n;Seit Jahren arbeitet Sascha als Küchenhelferin.;Sascha lleva años trabajando como ayudante de cocina.;Sascha travaille comme aide de cuisine depuis des années.;Sascha lavora come aiutante in cucina da anni.;ساشا يعمل كمساعد مطبخ منذ سنوات.;Саша уже много лет работает помощником на кухне.;Саша вже багато років працює помічником на кухні.;סשה עובד כעוזר מטבח כבר שנים.;0-1 1-2 2-3 3-0 4-4 5-5 5-7;0-6 1-7 1-8 2-1 3-0 4-2 5-3 5-4 5-5 5-8;0-6 1-7 2-1 3-0 4-2 5-3 5-5 5-7;0-4 1-5 2-1 3-0 4-2 5-2 5-3 5-5;0-2 1-3 2-4 3-0 4-6 5-5 5-7;0-2 1-3 2-4 3-0 5-5 5-7;0-4 1-5 2-1 3-0 4-2 5-2 5-3 5-5;[4, 5];como ayudante cocina.;comme aide de cuisine années.;come aiutante cucina anni.;كمساعد مطبخ سنوات.;помощником на кухне.;помічником кухні.;כעוזר מטבח שנים.;FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE']
6;48;Küchenhelferin;293;FEMININE;5;;Helfer;none;none;none;none;none;none;none;none;Sophia;FEMININE;Seit Jahren arbeitet Sophia als Küchenhelferin.;Sophia lleva años trabajando como asistente de cocina.;Sophia travaille comme assistante de cuisine depuis des années.;Sophia lavora come assistente in cucina da anni.;صوفيا تعمل كمساعدة مطبخ منذ سنوات.;София уже много лет работает помощником на кухне.;Софія вже багато років працює помічницею на кухні.;סופיה עובדת כעוזרת מטבח כבר שנים.;0-1 1-2 2-3 3-0 4-4 5-5 5-6 5-7;0-6 1-7 1-8 2-1 3-0 4-2 5-3 5-5 5-8;0-6 1-7 2-1 3-0 4-2 5-3 5-4 5-5 5-7;0-4 1-5 2-1 3-0 4-2 5-2 5-3 5-5;0-2 1-3 2-4 3-0 4-6 5-5 5-7;0-2 1-3 2-4 3-0 5-5 5-7;0-4 1-5 2-1 3-0 4-2 5-1 5-2 5-3 5-5;[4, 5];como asistente de cocina.;comme assistante cuisine années.;come assistente in cucina anni.;كمساعدة مطبخ سنوات.;помощником на кухне.;помічницею кухні.;עובדת כעוזרת מטבח שנים.;FEMININE;['FEMININE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
6;48;Küchenhilfe;293;DIVERSE;5;;Helfer;none;none;none;none;none;none;none;none;Matteo;MASCULINE;Seit Jahren arbeitet Matteo als Küchenhilfe.;Matteo lleva años trabajando como asistente de cocina.;Matteo travaille comme assistant de cuisine depuis des années.;Matteo lavora come assistente in cucina da anni.;ماتيو يعمل كمساعد مطبخ منذ سنوات.;Маттео уже много лет работает помощником на кухне.;Маттео вже багато років працює помічником на кухні.;מתאו עובד כעוזר מטבח כבר שנים.;0-1 1-2 2-3 3-0 4-4 5-5 5-6 5-7;0-6 1-7 1-8 2-1 3-0 4-2 5-3 5-4 5-5 5-8;0-6 1-7 2-1 3-0 4-2 5-3 5-4 5-5 5-7;0-4 1-5 2-1 3-0 4-2 5-2 5-3 5-5;0-2 1-3 2-4 3-0 4-5 5-5 5-7;0-2 1-3 2-4 3-0 5-5 5-7;0-4 1-5 2-1 3-0 4-2 5-2 5-3 5-5;[4, 5];como asistente de cocina.;comme assistant de cuisine années.;come assistente in cucina anni.;كمساعد مطبخ سنوات.;помощником кухне.;помічником кухні.;כעוזר מטבח שנים.;FEMININE;['FEMININE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE']
6;48;Küchenhilfe;293;DIVERSE;5;;Helfer;none;none;none;none;none;none;none;none;Sascha;n;Seit Jahren arbeitet Sascha als Küchenhilfe.;Sascha lleva años trabajando como asistente de cocina.;Sascha travaille comme assistant de cuisine depuis des années.;Sascha lavora come assistente in cucina da anni.;ساشا يعمل كمساعد مطبخ منذ سنوات.;Саша уже много лет работает помощником на кухне.;Саша працює помічником на кухні вже багато років.;סשה עובד כעוזר מטבח כבר שנים.;0-1 1-2 2-3 3-0 4-4 5-5 5-6 5-7;0-6 1-7 1-8 2-1 3-0 4-2 5-3 5-4 5-5 5-8;0-6 1-7 2-1 3-0 4-2 5-3 5-4 5-5 5-7;0-4 1-5 2-1 3-0 4-2 5-2 5-3 5-5;0-2 1-3 2-4 3-0 4-5 5-5 5-7;0-6 1-7 2-1 3-0 5-2 5-4 5-7;0-4 1-5 2-1 3-0 4-2 5-2 5-3 5-5;[4, 5];como asistente de cocina.;comme assistant de cuisine années.;come assistente in cucina anni.;كمساعد مطبخ سنوات.;помощником кухне.;помічником кухні років.;כעוזר מטבח שנים.;FEMININE;['FEMININE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
6;48;Küchenhilfe;293;DIVERSE;5;;Helfer;none;none;none;none;none;none;none;none;Sophia;FEMININE;Seit Jahren arbeitet Sophia als Küchenhilfe.;Sophia lleva años trabajando como asistente de cocina.;Sophia travaille comme assistante de cuisine depuis des années.;Sophia lavora come assistente in cucina da anni.;صوفيا تعمل كمساعدة مطبخ منذ سنوات.;София уже много лет работает помощником на кухне.;Софія вже багато років працює помічницею на кухні.;סופיה עובדת כעוזרת מטבח כבר שנים.;0-1 1-2 2-3 3-0 4-4 5-5 5-6 5-7;0-6 1-7 1-8 2-1 3-0 4-2 5-3 5-5 5-8;0-6 1-7 2-1 3-0 4-2 5-3 5-4 5-5 5-7;0-4 1-5 2-1 3-0 4-2 5-2 5-3 5-5;0-2 1-3 2-4 3-0 4-5 5-5 5-7;0-2 1-3 2-4 3-0 5-5 5-7;0-4 1-5 2-1 3-0 4-2 5-2 5-3 5-5;[4, 5];como asistente de cocina.;comme assistante cuisine années.;come assistente in cucina anni.;كمساعدة مطبخ سنوات.;помощником кухне.;помічницею кухні.;כעוזרת מטבח שנים.;FEMININE;['FEMININE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
5;41;Pizzabäcker;293;MASCULINE;1;;Fachkraefte;Liebhaber;romantic;MASCULINE;4;;none;none;none;none;none;Der Pizzabäcker presst seinen Liebhaber an sich.;El repostero de pizza presiona a su amante contra él.;Le pâtissier de pizza presse son amant contre lui.;Il pasticcere di pizza stringe il suo amante a sé.;يضغط خباز البيتزا حبيبه إليه.;Пекарь прижимает к себе возлюбленного.;Пекар піци притискає коханого до себе.;אופה הפיצה מצמיד את אהובתו אליו.;0-0 1-1 1-3 2-4 3-6 4-7 5-8 6-9;0-0 1-1 1-3 2-4 3-5 4-6 5-7 6-8;0-0 1-1 2-4 3-5 4-1 4-6 4-7 5-8 6-9;0-2 1-2 2-0 3-3 4-3 6-4;0-0 1-0 2-1 3-3 4-4 5-2 6-4;0-0 1-0 2-2 4-3 5-4 6-5;0-0 2-2 3-3 4-4 6-5;[0, 1];El repostero pizza;Le pâtissier pizza;Il pasticcere;البيتزا;Пекарь;Пекар;אופה;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
5;41;Pizzabäcker;293;MASCULINE;1;;Fachkraefte;Liebhaberin;romantic;FEMININE;4;;none;none;none;none;none;Der Pizzabäcker presst seine Liebhaberin an sich.;El repostero de pizza presiona a su amante contra él.;Le pâtissier de pizza presse son amant contre lui.;Il pasticcere di pizza stringe il suo amante a sé.;يضغط خباز البيتزا حبيبه إليه.;Пекарь прижимает к себе возлюбленного.;Пекар піци притискає коханого до себе.;אופה הפיצה מצמיד את אהובתו אליו.;0-0 1-1 2-4 3-6 4-7 5-8 6-9;0-0 1-1 1-3 2-4 3-5 4-1 4-6 5-7 6-8;0-0 1-1 2-4 3-5 4-1 4-6 4-7 5-8 6-9;0-2 1-2 2-0 3-3 4-2 4-3 6-4;0-0 1-0 2-1 3-3 4-4 5-2 6-4;0-0 1-0 2-2 4-3 5-4 6-5;0-0 2-2 3-3 4-4 6-5;[0, 1];El repostero;Le pâtissier pizza;Il pasticcere;البيتزا;Пекарь;Пекар;אופה;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
5;41;Pizzabäckerin;293;FEMININE;1;;Fachkraefte;Liebhaber;romantic;MASCULINE;4;;none;none;none;none;none;Die Pizzabäckerin presst ihren Liebhaber an sich.;La cocinera de pizza presiona a su amante contra ella.;La chef de la pizza presse son amant contre elle.;La pizzaria stringe la sua amante a sé.;تضغط طاهية البيتزا حبيبها إليها.;Пицце-повар прижимает к себе своего возлюбленного.;Піцер-кухар притискає свого коханого до себе.;שף הפיצה לוחץ את אהובה אליה.;0-0 1-1 1-2 2-4 3-6 4-7 5-8 6-9;0-0 1-1 1-4 1-9 2-5 3-6 4-7 5-8 6-9;0-0 1-1 2-2 3-3 3-4 4-5 5-6 6-7;0-1 1-1 1-2 1-3 2-0 3-3 4-3 6-4;0-0 1-0 1-1 2-1 3-4 4-5 5-2 6-3 6-5;0-0 1-0 2-1 3-2 4-3 5-4 6-5;0-4 1-4 2-2 3-3 6-5;[0, 1];La cocinera de;La chef pizza elle.;La pizzaria;طاهية البيتزا حبيبها;Пицце-повар прижимает;Піцер-кухар;אהובה;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
5;41;Pizzabäckerin;293;FEMININE;1;;Fachkraefte;Liebhaberin;romantic;FEMININE;4;;none;none;none;none;none;Die Pizzabäckerin presst ihre Liebhaberin an sich.;La repostera de pizza presiona a su amante contra ella.;La pâtissière presse son amant contre elle.;La pasticcera di pizza stringe la sua amante a sé.;تضغط خبازة البيتزا حبيبها إليها.;Пекарьница прижимает к себе возлюбленного.;Пекарка піци притискає коханого до себе.;אופיית הפיצה לוחצת את אהובתה אליה.;0-0 1-1 1-3 2-4 3-6 4-7 4-9 5-8 6-9;0-0 1-1 2-2 3-3 4-4 5-5 6-6;0-0 1-1 1-3 2-4 3-5 3-6 4-1 4-7 5-8 6-9;0-1 1-2 2-0 3-3 4-1 4-3 4-4 6-4;0-0 1-0 2-1 3-3 4-4 5-2 6-4;0-0 1-0 2-2 4-3 5-4 6-5;0-0 1-4 2-2 3-3 4-4 6-5;[0, 1];La repostera pizza;La pâtissière;La pasticcera pizza;خبازة البيتزا;Пекарьница;Пекарка;אופיית אהובתה;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
6;44;Pizzabäcker;293;MASCULINE;2;;Fachkraefte;none;none;none;none;none;none;none;none;Leon;MASCULINE;Leon ist Pizzabäcker.;Leon es un chef de pizza.;Leon est un chef pizza.;Leon è uno chef di pizza.;ليون هو طاه بيتزا.;Леон — пицца-шеф.;Леон — піцер-кухар.;ליאון הוא שף פיצה.;0-0 1-1 1-2 2-3 2-5;0-0 1-1 2-3 2-4;0-0 1-1 1-2 2-3 2-5;0-0 1-1 2-2 2-3;0-0 1-2 2-2;0-0 1-2 2-2;0-0 1-1 2-2 2-3;[1, 2];es un chef pizza.;est chef pizza.;è uno chef pizza.;هو طاه بيتزا.;пицца-шеф.;піцер-кухар.;הוא שף פיצה.;MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
6;44;Pizzabäcker;293;MASCULINE;2;;Fachkraefte;none;none;none;none;none;none;none;none;Sascha;n;Sascha ist Pizzabäcker.;Sascha es un resetero de pizza.;Sascha est pâtissier de pizza.;Sascha è un pasticcere di pizza.;ساشا خبازة بيتزا.;Саша — пекарь пиццы.;Саша — пекарка піци.;סשה הוא אופה פיצה.;0-0 1-1 1-2 2-3 2-5;0-0 1-1 2-2 2-4;0-0 1-1 2-2 2-3 2-5;0-0 1-1 2-2;0-0 1-2 2-2 2-3;0-0 1-2 2-3;0-0 1-1 2-3;[1, 2];es un resetero pizza.;est pâtissier pizza.;è un pasticcere pizza.;خبازة بيتزا.;пекарь пиццы.;пекарка піци.;הוא פיצה.;MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
6;44;Pizzabäckerin;293;FEMININE;2;;Fachkraefte;none;none;none;none;none;none;none;none;Sascha;n;Sascha ist Pizzabäckerin.;Sascha es un resetero de pizza.;Sascha est pâtissier de pizza.;Sascha è un pasticcere di pizza.;ساشا خبازة بيتزا.;Саша — пекарь пиццы.;Саша — пекарка піци.;סשה הוא אופה פיצה.;0-0 1-1 2-3 2-5;0-0 1-1 2-2 2-4;0-0 1-1 2-2 2-3 2-5;0-0 2-1 2-2;0-0 1-2 2-2 2-3;0-0 1-2 2-2 2-3;0-0 1-1 2-3;[1, 2];es resetero pizza.;est pâtissier pizza.;è un pasticcere pizza.;خبازة بيتزا.;пекарь пиццы.;пекарка піци.;הוא פיצה.;UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
6;44;Pizzabäckerin;293;FEMININE;2;;Fachkraefte;none;none;none;none;none;none;none;none;Hannah;FEMININE;Hannah ist Pizzabäckerin.;Hannah es pizza.;Hannah est pizzaio.;Hannah è una pizzaia.;هانا صانعة بيتزا.;Ханна — пиццамейкер.;Ганна — піцерка.;חנה היא יצרנית פיצה.;0-0 1-1 2-2;0-0 1-1 2-2;0-0 1-1 1-2 2-3;0-0 1-1 2-2;0-0 1-2 2-2;0-0 1-2 2-1 2-2;0-0 1-1 2-2 2-3;[1, 2];es pizza.;est pizzaio.;è una pizzaia.;صانعة بيتزا.;пиццамейкер.;— піцерка.;היא יצרנית פיצה.;FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
5;43;Architekt;311;MASCULINE;1;;Experten;Partner;romantic;MASCULINE;4;;none;none;none;none;none;Der Architekt flüstert seinem Partner ein Kompliment zu.;El arquitecto susurra un cumplido a su compañero.;L’architecte murmure un compliment à son partenaire.;L'architetto sussurra un complimento al suo partner.;يهمس المهندس المعماري بمجاملة لشريكه.;Архитектор шепчет комплимент своему партнёру.;Архітектор шепоче комплімент своєму партнеру.;האדריכל לוחש מחמאה לשותפו.;0-0 1-1 2-2 3-6 4-7 5-3 6-4 7-5 7-7;0-0 1-0 2-1 3-5 4-6 5-2 6-3 7-4 7-6;0-0 1-0 2-1 3-4 3-5 4-6 5-2 6-3 7-6;0-1 1-1 2-0 3-4 4-4 5-3 6-3 7-4;0-0 1-0 2-1 3-3 4-4 6-2 7-4;0-0 1-0 2-1 3-3 4-4 6-2 7-4;0-0 1-0 2-1 3-3 4-3 6-2 7-3;[0, 1];El arquitecto;L’architecte;L'architetto;المهندس;Архитектор;Архітектор;האדריכל;MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
5;43;Architekt;311;MASCULINE;1;;Experten;Partnerin;romantic;FEMININE;4;;none;none;none;none;none;Der Architekt flüstert seiner Partnerin ein Kompliment zu.;El arquitecto susurra un cumplido a su compañero.;L’architecte murmure un compliment à son partenaire.;L'architetto sussurra un complimento al suo partner.;يهمس المهندس المعماري بمجاملة لشريكه.;Архитектор шепчет комплимент своему партнёру.;Архітектор шепоче комплімент своєму партнеру.;האדריכל לוחש מחמאה לשותפו.;0-0 1-1 2-2 3-6 4-5 4-7 5-3 6-4 7-7;0-0 1-0 2-1 3-5 4-6 5-2 6-3 7-6;0-0 1-0 2-1 3-5 4-6 5-2 6-3 7-6;0-1 1-1 2-0 4-2 4-4 5-3 6-3 7-4;0-0 1-0 2-1 3-3 4-4 6-2 7-4;0-0 1-0 2-1 3-3 4-4 5-2 6-2 7-4;0-0 1-0 2-1 3-3 4-3 6-2 7-3;[0, 1];El arquitecto;L’architecte;L'architetto;المهندس;Архитектор;Архітектор;האדריכל;MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
5;43;Architektin;311;FEMININE;1;;Experten;Partner;romantic;MASCULINE;4;;none;none;none;none;none;Die Architektin flüstert ihrem Partner ein Kompliment zu.;La arquitecta susurra un cumplido a su compañero.;L’architecte murmure un compliment à son partenaire.;L'architetto sussurra un complimento al suo partner.;تهمس المهندسة المعمارية بمجاملة لشريكها.;Архитектор шепчет комплимент своему партнёру.;Архітектор шепоче комплімент своїй партнерці.;האדריכלית לוחשת מחמאה לבן זוגה.;0-0 1-1 2-2 3-6 4-7 5-3 6-4 7-5 7-7;0-0 1-0 2-1 3-5 4-6 5-2 6-3 7-4 7-6;0-0 1-0 2-1 3-4 3-5 4-6 5-2 6-3 7-6;0-1 1-1 1-2 2-0 4-4 5-3 6-3 7-4;0-0 1-0 2-1 3-3 4-4 6-2 7-4;0-0 1-0 2-1 3-3 4-4 5-4 6-2 7-4;0-0 1-0 2-1 4-4 6-2 6-3 7-4;[0, 1];La arquitecta;L’architecte;L'architetto;المهندسة المعمارية;Архитектор;Архітектор;האדריכלית;FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
5;43;Architektin;311;FEMININE;1;;Experten;Partnerin;romantic;FEMININE;4;;none;none;none;none;none;Die Architektin flüstert ihrer Partnerin ein Kompliment zu.;La arquitecta susurra un cumplido a su compañero.;L’architecte murmure un compliment à son partenaire.;L'architetto sussurra un complimento al suo partner.;تهمس المهندسة المعمارية بمجاملة لشريكها.;Архитектор шепчет комплимент своему партнёру.;Архітектор шепоче комплімент своїй партнерці.;האדריכלית לוחשת מחמאה לבן זוגה.;0-0 1-1 2-2 3-6 4-5 4-7 5-3 6-4 7-7;0-0 1-0 2-1 3-5 4-6 5-2 6-3 7-6;0-0 1-0 2-1 3-5 4-4 4-6 5-2 6-3 7-6;0-1 1-1 1-2 2-0 4-4 5-3 6-3 7-4;0-0 1-0 2-1 3-3 4-4 6-2 7-4;0-0 1-0 2-1 3-3 4-4 5-2 6-2 7-4;0-0 1-0 2-1 3-2 4-4 6-2 6-3 7-4;[0, 1];La arquitecta;L’architecte;L'architetto;المهندسة المعمارية;Архитектор;Архітектор;האדריכלית;FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
6;45;Architekt;311;MASCULINE;3;;Experten;none;none;none;none;none;none;none;none;Theo;MASCULINE;Theo wurde kürzlich Architekt.;Theo se ha convertido recientemente en arquitecto.;Theo est récemment devenu architecte.;Theo è recentemente diventato architetto.;أصبح ثيو مؤخرا مهندسا معماريا.;Недавно Тео стал архитектором.;Тео нещодавно став архітектором.;תיאו הפך לאחרונה לאדריכל.;0-0 1-1 2-3 3-6;0-0 1-1 2-2 2-3 3-4;0-0 1-3 2-1 2-2 3-4;0-1 1-0 2-2 3-3 3-4;0-1 1-2 2-0 3-3;0-0 1-2 2-1 3-3;0-0 1-1 1-3 2-2 3-3;[2, 3];convertido arquitecto.;récemment devenu architecte.;è recentemente architetto.;مؤخرا مهندسا معماريا.;Недавно архитектором.;нещодавно архітектором.;לאחרונה לאדריכל.;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
6;45;Architekt;311;MASCULINE;3;;Experten;none;none;none;none;none;none;none;none;Janne;n;Janne wurde kürzlich Architekt.;Janne se ha convertido recientemente en arquitecto.;Janne est récemment devenu architecte.;Janne è recentemente diventato architetto.;أصبح يان مؤخرا مهندسا معماريا.;Недавно Янне стала архитектором.;Нещодавно Янне стала архітектором.;יאנה הפך לאחרונה לאדריכל.;0-0 1-1 2-4 3-6;0-0 1-1 2-2 2-3 3-4;0-0 1-3 2-1 2-2 3-4;0-1 1-0 2-2 3-3 3-4;0-1 1-2 2-0 3-3;0-1 1-2 2-0 3-3;0-0 1-1 1-3 2-2 2-3 3-3;[2, 3];recientemente arquitecto.;récemment devenu architecte.;è recentemente architetto.;مؤخرا مهندسا معماريا.;Недавно архитектором.;Нещодавно архітектором.;לאחרונה לאדריכל.;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
6;45;Architektin;311;FEMININE;3;;Experten;none;none;none;none;none;none;none;none;Janne;n;Janne wurde kürzlich Architektin.;Janne se ha convertido recientemente en arquitecto.;Janne est récemment devenu architecte.;Janne è recentemente diventato architetto.;أصبح يان مؤخرا مهندسا معماريا.;Недавно Янне стала архитектором.;Нещодавно Янне стала архітектором.;יאנה הפך לאחרונה לאדריכל.;0-0 1-1 2-3 3-6;0-0 1-1 2-2 2-3 3-4;0-0 1-3 2-1 2-2 3-4;0-1 1-0 2-2 3-3 3-4;0-1 1-2 2-0 3-3;0-1 1-2 2-0 3-3;0-0 1-1 2-2 3-3;[2, 3];convertido arquitecto.;récemment devenu architecte.;è recentemente architetto.;مؤخرا مهندسا معماريا.;Недавно архитектором.;Нещодавно архітектором.;לאחרונה לאדריכל.;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
6;45;Architektin;311;FEMININE;3;;Experten;none;none;none;none;none;none;none;none;Hannah;FEMININE;Hannah wurde kürzlich Architektin.;Hannah se ha convertido recientemente en arquitecta.;Hannah est récemment devenue architecte.;Hannah è recentemente diventata architetto.;هانا أصبحت مؤخرا مهندسة معمارية.;Ханна недавно стала архитектором.;Нещодавно Ганна стала архітектором.;חנה הפכה לאחרונה לאדריכלית.;0-0 1-1 2-4 3-6;0-0 1-1 2-2 3-3 3-4;0-0 1-3 2-2 3-3 3-4;0-0 1-1 2-2 3-3 3-4;0-0 1-2 2-1 3-3;0-1 1-2 2-0 3-3;0-0 1-1 2-2 3-3;[2, 3];recientemente arquitecta.;récemment devenue architecte.;recentemente diventata architetto.;مؤخرا مهندسة معمارية.;недавно архитектором.;Нещодавно архітектором.;לאחרונה לאדריכלית.;FEMININE;['FEMININE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
5;38;Raumplaner;311;MASCULINE;1;;Experten;Partner;romantic;MASCULINE;4;;none;none;none;none;none;Der Raumplaner küsst seinen Partner.;El planificador espacial besa a su pareja.;Le planificateur spatial embrasse son partenaire.;Il pianificatore spaziale bacia il suo partner.;يقبل مخطط الفضاء شريكه.;Пространственный планировщик целует своего партнёра.;Просторовий планувальник цілує свого партнера.;המתכנן המרחבי מנשק את שותפו.;0-0 1-1 1-2 2-3 3-4 3-5 4-6;0-0 1-1 1-2 2-3 3-4 4-5;0-0 1-1 1-2 2-3 3-4 3-5 4-6;0-0 1-1 1-2 2-0 2-1 3-3 4-3;0-0 1-1 2-2 3-3 4-4;0-0 1-0 1-1 2-2 3-3 4-4;0-0 1-0 2-2 3-3 4-4;[0, 1];El planificador espacial;Le planificateur spatial;Il pianificatore spaziale;يقبل مخطط الفضاء;Пространственный планировщик;Просторовий планувальник;המתכנן;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
