sentence_style;sentence_id;x_nom_sg;x_group;x_gender;x_idx;x_stereotypical;x_level;y_nom_sg;y_group;y_gender;y_idx;y_stereotypical;y_level;adjective;modified;name;name_gender;text;es;fr;it;ar;ru;uk;he;alignment_es;alignment_fr;alignment_it;alignment_ar;alignment_ru;alignment_uk;alignment_he;x_phrase_indices;x_phrase_es;x_phrase_fr;x_phrase_it;x_phrase_ar;x_phrase_ru;x_phrase_uk;x_phrase_he;x_gender_es;x_votes_es;x_gender_fr;x_votes_fr;x_gender_it;x_votes_it;x_gender_ar;x_votes_ar;x_gender_ru;x_votes_ru;x_gender_uk;x_votes_uk;x_gender_he;x_votes_he
5;41;Autolackierer;222;MASCULINE;1;;Fachkraefte;Partnerin;romantic;FEMININE;4;;none;none;none;none;none;Der Autolackierer presst seine Partnerin an sich.;El pintor de coches presiona a su pareja.;Le peintre de voiture presse sa compagne sur lui.;Il verniciatore di automobili spinge la sua compagna.;الرسام يضغط على شريكه.;Художник давит на своего напарника.;Художник тисне на свого напарника.;הצייר לוחץ על שותפו.;0-0 1-1 1-2 1-3 2-4 3-6 4-7 5-5 6-7;0-0 1-1 1-3 2-4 3-5 4-6 5-7 6-8;0-0 1-1 1-3 2-4 3-5 3-6 4-7 6-7;0-0 1-0 1-1 2-1 3-3 4-2 4-3 6-3;0-0 2-1 3-3 4-4 6-2 6-4;0-0 1-4 2-1 3-3 4-4 6-2 6-4;0-0 1-0 2-1 3-2 4-3 6-3;[0, 1];El pintor de coches;Le peintre voiture;Il verniciatore automobili;الرسام يضغط;Художник;Художник напарника.;הצייר;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
5;41;Autolackiererin;222;FEMININE;1;;Fachkraefte;Partner;romantic;MASCULINE;4;;none;none;none;none;none;Die Autolackiererin presst ihren Partner an sich.;La acolchadora presiona a su pareja.;La peintre de voiture presse son partenaire.;La verniciatrice spinge il suo partner.;الرسام يضغط على شريكها.;Машинистка надавливает на неё своего напарника.;Вазописець притискає до неї партнера.;צייר המכוניות לוחץ על בן זוגה.;0-0 1-1 2-2 3-4 4-5 5-3 6-5;0-0 1-1 1-3 2-4 3-5 4-6 6-6;0-0 1-1 2-2 3-3 3-4 4-5 6-5;0-0 1-0 1-3 2-1 3-2 4-3 6-3;0-0 1-0 1-5 2-1 3-4 4-5 5-2 6-3 6-5;0-0 1-0 1-3 2-1 3-4 4-4 6-4;0-0 1-0 1-1 2-2 3-4 4-5 6-5;[0, 1];La acolchadora;La peintre voiture;La verniciatrice;الرسام شريكها.;Машинистка напарника.;Вазописець неї;צייר המכוניות;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE']
5;41;Autolackiererin;222;FEMININE;1;;Fachkraefte;Partnerin;romantic;FEMININE;4;;none;none;none;none;none;Die Autolackiererin presst ihre Partnerin an sich.;La pintora de autos está prensando a su pareja.;La peintre de voiture presse sa partenaire sur elle.;La verniciatrice spinge la compagna in sé.;الرسام يضغط على شريكها.;Машинистка надавливает на неё своего напарника.;Вазописець притискає до неї партнера.;צייר המכוניות לוחץ על בן זוגה.;0-0 1-1 1-3 2-4 2-5 3-7 4-6 4-8 6-8;0-0 1-1 1-3 2-4 3-5 4-6 5-7 6-8;0-0 1-1 2-2 3-3 4-4 5-5 6-6;0-0 1-0 2-1 3-2 4-3 6-3;0-0 1-0 1-5 2-1 3-4 4-3 4-5 5-2 6-5;0-0 1-0 2-1 3-3 4-4 6-4;0-0 1-0 1-1 2-2 3-3 4-4 4-5 6-5;[0, 1];La pintora autos;La peintre voiture;La verniciatrice;الرسام;Машинистка напарника.;Вазописець;צייר המכוניות;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
6;46;Autolackierer;222;MASCULINE;3;;Fachkraefte;none;none;none;none;none;none;none;none;Luca;MASCULINE;Luca arbeitet als Autolackierer.;Luca trabaja como pintor de automóviles.;Luca travaille comme peintre automobile.;Luca lavora come verniciatrice.;يعمل لوكا رساما للسيارات.;Лука работает автомобильным художником.;Лука працює художником-автомобілістом.;לוקה עובד כצייר מכוניות.;0-0 1-1 2-2 3-3 3-5;0-0 1-1 2-2 3-3 3-4;0-0 1-1 2-2 3-3;0-1 1-0 2-2 3-3;0-0 1-1 2-2 3-2 3-3;0-0 1-1 2-2 3-2;0-0 1-1 2-2 3-2 3-3;[2, 3];como pintor automóviles.;comme peintre automobile.;come verniciatrice.;رساما للسيارات.;автомобильным художником.;художником-автомобілістом.;כצייר מכוניות.;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
6;46;Autolackierer;222;MASCULINE;3;;Fachkraefte;none;none;none;none;none;none;none;none;Alexis;n;Alexis arbeitet als Autolackierer.;Alexis trabaja como pintor de automóviles.;Alexis travaille comme peintre automobile.;Alexis lavora come verniciatrice.;يعمل أليكسيس رساما للسيارات.;Алексис работает автохудожником.;Алексіс працює художником.;אלקסיס עובדת כציירת מכוניות.;0-0 1-1 2-2 3-3 3-5;0-0 1-1 2-2 3-3 3-4;0-0 1-1 2-2 3-3;0-1 1-0 2-2 3-2 3-3;0-0 1-1 2-2 3-2;0-0 1-1 3-2;0-0 1-1 2-2 3-2 3-3;[2, 3];como pintor automóviles.;comme peintre automobile.;come verniciatrice.;رساما للسيارات.;автохудожником.;художником.;כציירת מכוניות.;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
6;46;Autolackiererin;222;FEMININE;3;;Fachkraefte;none;none;none;none;none;none;none;none;Alexis;n;Alexis arbeitet als Autolackiererin.;Alexis trabaja como pintor de coches.;Alexis travaille comme peintre automobile.;Alexis lavora come verniciatrice.;يعمل أليكسيس رساما للسيارات.;Алексис работает автохудожником.;Алексіс працює художником.;אלקסיס עובדת כציירת מכוניות.;0-0 1-1 2-2 3-3 3-4 3-5;0-0 1-1 2-2 3-3 3-4;0-0 1-1 2-2 3-3;0-1 1-0 2-2 3-2 3-3;0-0 1-1 2-2 3-2;0-0 1-1 2-2 3-2;0-0 1-1 2-2 3-2 3-3;[2, 3];como pintor de coches.;comme peintre automobile.;come verniciatrice.;رساما للسيارات.;автохудожником.;художником.;כציירת מכוניות.;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
6;46;Autolackiererin;222;FEMININE;3;;Fachkraefte;none;none;none;none;none;none;none;none;Emilia;FEMININE;Emilia arbeitet als Autolackiererin.;Emilia trabaja como pintora de coches.;Emilia travaille comme peintre automobile.;Emilia lavora come verniciatrice.;تعمل إميليا كرسامة سيارات.;Эмилия работает художником.;Емілія працює автомаляром.;אמיליה עובדת כציירת מכוניות.;0-0 1-1 2-2 3-3 3-4 3-5;0-0 1-1 2-2 3-3 3-4;0-0 1-1 2-2 3-3;0-1 1-0 2-2 3-2 3-3;0-0 1-1 2-1 3-2;0-0 1-1 2-2 3-2;0-0 1-1 2-2 3-2 3-3;[2, 3];como pintora de coches.;comme peintre automobile.;come verniciatrice.;كرسامة سيارات.;работает художником.;автомаляром.;כציירת מכוניות.;UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
5;38;Schreiner;223;MASCULINE;1;;Fachkraefte;Liebhaber;romantic;MASCULINE;4;;none;none;none;none;none;Der Schreiner küsst seinen Liebhaber.;El carpintero besa a su amante.;Le menuisier embrasse son amant.;Il falegname bacia il suo amante.;النجار يقبل حبيبه.;Плотник целует свою возлюбленную.;Тесля цілує свого коханця.;הנגר מנשק את המאהבת שלו.;0-0 1-1 2-2 3-4 4-3 4-5;0-0 1-1 2-2 3-3 4-4;0-0 1-1 2-2 3-4 4-3 4-5;0-0 1-0 2-1 4-2;0-0 1-0 2-1 3-2 4-3;0-0 1-0 2-1 3-2 4-3;0-0 1-0 2-1 3-2 4-3 4-4;[0, 1];El carpintero;Le menuisier;Il falegname;النجار;Плотник;Тесля;הנגר;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE']
5;38;Schreiner;223;MASCULINE;1;;Fachkraefte;Liebhaberin;romantic;FEMININE;4;;none;none;none;none;none;Der Schreiner küsst seine Liebhaberin.;El carpintero besa a su amante.;Le menuisier embrasse son amante.;Il falegname bacia la sua amante.;النجار يقبل حبيبه.;Плотник целует свою возлюбленную.;Тесля цілує коханця.;הנגר מנשק את המאהב שלו.;0-0 1-1 2-2 3-4 4-5;0-0 1-1 2-2 3-3 4-4;0-0 1-1 2-2 3-4 4-3 4-5;0-0 1-0 2-1 3-2 4-2;0-0 1-0 2-1 3-2 4-3;0-0 1-0 1-2 2-1 4-2;0-0 1-0 2-1 3-2 4-3 4-4;[0, 1];El carpintero;Le menuisier;Il falegname;النجار;Плотник;Тесля коханця.;הנגר;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE']
5;38;Schreinerin;223;FEMININE;1;;Fachkraefte;Liebhaber;romantic;MASCULINE;4;;none;none;none;none;none;Die Schreinerin küsst ihren Liebhaber.;La carpintera besa a su amante.;La menuisière embrasse son amant.;La carpentiera bacia il suo amante.;النجار يقبل حبيبها.;Плотник целует своего возлюбленного.;Тесля цілує свого коханця.;הנגר מנשק את המאהבת שלה.;0-0 1-1 2-2 3-4 4-5;0-0 1-1 2-2 3-3 4-4;0-0 1-1 2-2 3-4 4-3 4-5;0-0 1-0 1-2 2-1 4-2;0-0 1-0 2-1 3-2 4-3;0-0 1-0 2-1 3-2 4-3;0-0 1-0 1-4 2-1 3-2 4-3 4-4;[0, 1];La carpintera;La menuisière;La carpentiera;النجار حبيبها.;Плотник;Тесля;הנגר שלה.;FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
5;38;Schreinerin;223;FEMININE;1;;Fachkraefte;Liebhaberin;romantic;FEMININE;4;;none;none;none;none;none;Die Schreinerin küsst ihre Liebhaberin.;La carpintera besa a su amante.;La menuisière embrasse son amante.;La falegname bacia la sua amante.;النجار يقبل حبيبها.;Плотник целует своего возлюбленного.;Тесля цілує свого коханця.;הנגר מנשק את המאהבת שלה.;0-0 1-1 2-2 3-4 4-5;0-0 1-1 2-2 3-3 4-4;0-0 1-1 2-2 3-4 4-3 4-5;0-0 1-0 2-1 4-2;0-0 1-0 2-1 3-2 4-3;0-0 1-0 2-1 3-2 4-3;0-0 1-0 1-4 2-1 3-2 4-3 4-4;[0, 1];La carpintera;La menuisière;La falegname;النجار;Плотник;Тесля;הנגר שלה.;FEMININE;['FEMININE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
6;44;Schreiner;223;MASCULINE;2;;Fachkraefte;none;none;none;none;none;none;none;none;Matteo;MASCULINE;Matteo ist Schreiner.;Matteo es carpintero.;Matteo est menuisier.;Matteo è un falegname.;ماتيو هو نجار.;Маттео - плотник.;Маттео — тесляр.;מטאו הוא נגר.;0-0 1-1 2-2;0-0 1-1 2-2;0-0 1-1 2-3;0-0 1-1 2-2;0-0 1-1 2-2;0-0 1-1 2-2;0-0 1-1 2-0 2-2;[1, 2];es carpintero.;est menuisier.;è falegname.;هو نجار.;- плотник.;— тесляр.;מטאו הוא נגר.;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
6;44;Schreiner;223;MASCULINE;2;;Fachkraefte;none;none;none;none;none;none;none;none;Sascha;n;Sascha ist Schreiner.;Sascha es carpintero.;Sascha est menuisier.;Sascha è un falegname.;ساشا هو نجار.;Саша - плотник.;Саша - тесляр.;סשה הוא נגר.;0-0 1-1 2-2;0-0 1-1 2-2;0-0 1-1 2-3;0-0 1-1 2-2;0-0 1-1 2-2;0-0 1-1 2-2;0-0 1-1 2-2;[1, 2];es carpintero.;est menuisier.;è falegname.;هو نجار.;- плотник.;- тесляр.;הוא נגר.;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
6;44;Schreinerin;223;FEMININE;2;;Fachkraefte;none;none;none;none;none;none;none;none;Sascha;n;Sascha ist Schreinerin.;Sascha es carpintera.;Sascha est menuisière.;Sascha è una falegname.;ساشا هو نجار.;Саша - плотник.;Саша - тесляр.;סשה הוא נגר.;0-0 1-1 2-2;0-0 1-1 2-2;0-0 1-1 2-2 2-3;0-0 1-1 2-2;0-0 1-1 2-2;0-0 1-1 2-2;0-0 1-1 2-2;[1, 2];es carpintera.;est menuisière.;è una falegname.;هو نجار.;- плотник.;- тесляр.;הוא נגר.;FEMININE;['FEMININE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
6;44;Schreinerin;223;FEMININE;2;;Fachkraefte;none;none;none;none;none;none;none;none;Lina;FEMININE;Lina ist Schreinerin.;Lina es carpintera.;Lina est menuisière.;Lina è una falegname.;لينا هي نجارة.;Лина - плотник.;Ліна - тесляр.;לינה היא נגר.;0-0 1-1 2-2;0-0 1-1 2-2;0-0 1-1 1-2 2-3;0-0 1-1 2-2;0-0 1-1 2-2;0-0 1-1 2-2;0-0 1-1 2-2;[1, 2];es carpintera.;est menuisière.;è una falegname.;هي نجارة.;- плотник.;- тесляр.;היא נגר.;FEMININE;['FEMININE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
5;41;Tischler;223;MASCULINE;1;;Fachkraefte;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Der Tischler presst seinen Ehemann an sich.;El carpintero presiona a su marido.;Le menuisier presse son mari contre lui.;Il falegname spinge il marito su di sé.;النجار يحمل زوجته ضده.;Плотник прижимает к себе мужа.;Тесля тримає його чоловіка проти нього.;הנגר מחזיק את בעלה נגדו.;0-0 1-1 2-2 3-4 4-5 5-3 6-5;0-0 1-1 2-2 3-3 4-4 5-5 6-6;0-0 1-1 2-2 3-3 4-4 5-5 5-6 6-7;0-0 1-0 2-1 3-2 4-2 6-3;0-0 1-0 2-1 3-3 4-4 5-2 6-4;1-0 2-1 3-2 4-3 5-4 6-5;0-0 1-0 2-1 3-2 4-3 5-4 6-4;[0, 1];El carpintero;Le menuisier;Il falegname;النجار;Плотник;Тесля;הנגר;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE']
5;41;Tischler;223;MASCULINE;1;;Fachkraefte;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Der Tischler presst seine Ehefrau an sich.;El carpintero presiona a su esposa.;Le menuisier s'en prend à sa femme.;Il falegname spinge la moglie su di sé.;النجار يحمل زوجته ضده.;Плотник прижимает к себе жену.;Чоловік тримає дружину проти нього.;הנגר מחזיק את אשתו נגדו.;0-0 1-1 2-2 3-4 4-5 5-3 6-5;0-0 1-1 2-2 2-3 3-5 4-6 5-4 6-6;0-0 1-1 2-2 3-3 4-4 5-5 5-6 6-7;0-0 1-0 2-1 3-2 4-2 6-3;0-0 1-0 2-1 3-3 4-4 5-2 6-4;0-0 1-0 2-1 3-4 4-2 5-3 6-4;0-0 1-0 2-1 3-2 4-3 5-4 6-4;[0, 1];El carpintero;Le menuisier;Il falegname;النجار;Плотник;Чоловік;הנגר;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
5;41;Tischlerin;223;FEMININE;1;;Fachkraefte;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Die Tischlerin presst ihren Ehemann an sich.;La carpintera presiona a su marido.;La menuisière presse son mari contre elle.;La falegname spinge il marito su di sé.;تحمل النجارة زوجها إلى نفسها.;Плотница держит своего мужа в руках.;Тесля тримає її чоловіка до себе.;הנגר מחזיק את בעלה לעצמה.;0-0 1-1 2-2 3-4 4-5 5-3 6-5;0-0 1-1 2-2 3-3 4-4 5-5 6-6;0-0 1-1 2-2 3-3 4-4 5-5 5-6 6-7;0-1 1-1 2-0 3-2 4-2 5-3 6-4;0-0 1-0 2-1 3-2 4-3 5-4 6-5;0-0 1-0 2-1 3-2 4-3 5-4 6-5;0-0 1-0 2-1 3-2 4-3 5-4 6-4;[0, 1];La carpintera;La menuisière;La falegname;النجارة;Плотница;Тесля;הנגר;FEMININE;['FEMININE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE']
5;41;Tischlerin;223;FEMININE;1;;Fachkraefte;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Die Tischlerin presst ihre Ehefrau an sich.;La carpintera presiona a su esposa.;La menuisière s'en prend à sa femme.;La falegname spinge la moglie su di sé.;النجار يضغط على زوجته ضدها.;Плотник прижимает к себе жену.;Тесля тисне на дружину.;הנגר לוחץ עליה את אשתו.;0-0 1-1 2-2 3-4 4-5 5-3 6-5;0-0 1-1 2-2 2-3 3-5 4-6 5-4 6-6;0-0 1-1 2-2 3-3 4-4 5-5 5-6 6-7;0-0 1-0 2-1 3-3 4-3 6-4;0-0 1-0 2-1 3-3 4-4 5-2 6-4;0-0 1-0 1-3 2-1 3-2 4-3 5-2 6-3;0-0 1-0 2-1 3-3 4-4 6-4;[0, 1];La carpintera;La menuisière;La falegname;النجار;Плотник;Тесля дружину.;הנגר;FEMININE;['FEMININE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE']
6;48;Tischler;223;MASCULINE;5;;Fachkraefte;none;none;none;none;none;none;none;none;Elias;MASCULINE;Seit Jahren arbeitet Elias als Tischler.;Durante años Elias ha trabajado como carpintero.;Elias travaille comme menuisier depuis des années.;Elias lavora da anni come falegname.;يعمل إلياس نجارا منذ سنوات.;Элиас много лет работает плотником.;Ілля вже багато років працює теслею.;אליאס עבד כנגר במשך שנים.;0-0 1-1 2-4 3-2 4-5 5-6;0-4 1-6 2-1 3-0 4-2 5-3 5-6;0-2 1-3 2-1 3-0 4-4 5-5;0-3 1-4 2-0 3-1 5-2 5-4;0-1 1-2 2-3 3-0 5-4;0-2 1-3 2-4 3-0 5-5;0-3 1-4 2-1 3-0 4-2 5-2 5-4;[4, 5];como carpintero.;comme menuisier années.;come falegname.;نجارا سنوات.;плотником.;теслею.;כנגר שנים.;MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE']
6;48;Tischler;223;MASCULINE;5;;Fachkraefte;none;none;none;none;none;none;none;none;Kayra;n;Seit Jahren arbeitet Kayra als Tischler.;Kayra lleva años trabajando como carpintero.;Depuis des années, Kayra travaille comme menuisier.;Da anni Kayra lavora come falegname.;تعمل كايرا كنجارة منذ سنوات.;Кайра много лет работает плотником.;Кейра багато років працює теслею.;קירה עבדה כנגר במשך שנים.;0-1 1-2 2-3 3-0 4-4 5-5;0-0 1-2 2-4 3-3 4-5 5-6;0-0 1-1 2-3 3-2 4-4 5-5;0-3 1-4 2-0 3-1 4-2 5-2 5-4;0-1 1-2 2-3 3-0 4-3 5-4;0-1 1-2 2-3 3-0 4-3 5-4;0-3 1-4 2-1 3-0 4-2 5-1 5-2 5-4;[4, 5];como carpintero.;comme menuisier.;come falegname.;كنجارة سنوات.;работает плотником.;працює теслею.;עבדה כנגר שנים.;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
6;48;Tischlerin;223;FEMININE;5;;Fachkraefte;none;none;none;none;none;none;none;none;Kayra;n;Seit Jahren arbeitet Kayra als Tischlerin.;Kayra lleva años trabajando como carpintera.;Depuis des années, Kayra travaille comme menuisière.;Da anni Kayra lavora come falegname.;تعمل كايرا كنجارة منذ سنوات.;Кайра много лет работает плотником.;Кейра багато років працює теслею.;קירה עבדה כנגר במשך שנים.;0-1 1-2 2-3 3-0 4-4 5-5;0-0 1-2 2-4 3-3 4-5 5-6;0-0 1-1 2-3 3-2 4-4 5-5;0-3 1-4 2-0 3-1 4-2 5-2 5-4;0-1 1-2 2-3 3-0 4-3 5-4;0-1 1-2 2-3 3-0 4-3 5-4;0-3 1-4 2-1 3-0 4-2 5-1 5-2 5-4;[4, 5];como carpintera.;comme menuisière.;come falegname.;كنجارة سنوات.;работает плотником.;працює теслею.;עבדה כנגר שנים.;FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
6;48;Tischlerin;223;FEMININE;5;;Fachkraefte;none;none;none;none;none;none;none;none;Hannah;FEMININE;Seit Jahren arbeitet Hannah als Tischlerin.;Hace años que Hannah trabaja como carpintera.;Hannah travaille comme menuisière depuis des années.;Hannah lavorava da anni come falegname.;لقد عملت هانا نجارا لسنوات.;Ханна много лет работала плотником.;Анна вже багато років працює теслею.;האנה עבדה כנגרית במשך שנים.;0-0 1-1 2-4 3-3 4-5 5-6;0-4 1-6 2-1 3-0 4-2 5-3 5-6;0-2 1-3 2-1 3-0 4-4 5-5;0-4 1-4 2-1 3-2 5-1 5-3 5-4;0-1 1-2 2-3 3-0 5-4;0-2 1-3 2-4 3-0 4-4 5-5;0-3 1-4 2-1 3-0 4-2 5-1 5-2 5-4;[4, 5];como carpintera.;comme menuisière années.;come falegname.;عملت نجارا لسنوات.;плотником.;працює теслею.;עבדה כנגרית שנים.;FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
5;42;Papierfärber;231;MASCULINE;1;;Fachkraefte;Liebhaber;romantic;MASCULINE;4;;none;none;none;none;none;Der Papierfärber zieht seinen Liebhaber nah zu sich und sie küssen sich leidenschaftlich.;El tintor de papel se acerca a su amante y se besan apasionadamente.;Le teinturier attire son amant près de lui et ils s'embrassent passionnément.;Il tintore di carta si avvicina al suo amante e si baciano appassionatamente.;الصفار يصطحب حبيبه إلى قرب منه ويقبل بشغف.;Бумажный красильщик подтягивает к себе любовника, и они страстно целуются.;Паперовий даєр тягне до себе коханого, і вони пристрасно цілуються.;הדוור מושך את אהובתו קרוב אליו והם מתנשקים בלהט.;0-0 1-1 1-2 1-3 2-5 3-7 4-8 6-6 8-9 9-10 10-11 11-4 12-12;0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-10 12-11;0-0 1-1 1-3 2-5 3-7 4-5 4-8 5-5 6-6 8-9 9-10 10-11 11-4 12-12;0-0 1-0 1-1 1-2 2-1 4-2 4-4 5-3 8-6 9-5 10-6 11-7 12-7;0-0 1-1 2-2 4-5 6-3 7-4 8-5 8-6 9-7 10-9 12-8 12-9;0-0 1-0 1-1 2-2 3-4 4-5 6-3 8-6 9-7 10-9 11-9 12-8 12-9;0-0 1-0 1-1 2-1 3-2 4-3 5-4 7-5 8-6 9-6 10-7 11-7 12-8;[0, 1];El tintor de papel;Le teinturier;Il tintore carta;الصفار يصطحب حبيبه;Бумажный красильщик;Паперовий даєр;הדוור מושך;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
5;42;Papierfärber;231;MASCULINE;1;;Fachkraefte;Liebhaberin;romantic;FEMININE;4;;none;none;none;none;none;Der Papierfärber zieht seine Liebhaberin nah zu sich und sie küssen sich leidenschaftlich.;El tintor de papel atrae a su amante y se besan apasionadamente.;Le teinturier attire son amoureuse près de lui et ils s'embrassent passionnément.;Il tintore di carta avvicina la sua amante e si baciano appassionatamente.;الصفار يصطحب حبيبه إلى قرب منه ويقبل بشغف.;Бумажный красильщик подтягивает к себе любовника, и они страстно целуются.;Паперовий даєр тягне до себе коханого, і вони пристрасно цілуються.;הדוור מושך את אהובתו קרוב אליו והם מתנשקים בלהט.;0-0 1-1 1-2 1-3 2-4 3-5 3-6 4-7 5-4 8-8 9-9 10-10 11-9 12-11;0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-10 12-11;0-0 1-1 1-2 1-3 2-4 3-5 3-6 4-7 5-4 8-8 9-9 10-10 11-9 12-11;0-0 1-0 1-1 1-2 2-1 3-2 4-2 4-4 5-3 8-6 9-5 10-6 11-7 12-7;0-0 1-1 2-2 3-4 4-0 4-5 6-3 8-6 9-7 10-9 12-8 12-9;0-0 1-0 1-1 2-2 3-4 4-5 6-3 8-6 9-7 10-9 11-9 12-8 12-9;0-0 1-0 1-1 2-1 3-2 4-3 5-4 7-5 8-6 9-6 10-7 11-7 12-8;[0, 1];El tintor de papel;Le teinturier;Il tintore di carta;الصفار يصطحب حبيبه;Бумажный красильщик;Паперовий даєр;הדוור מושך;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
