sentence_style;sentence_id;x_nom_sg;x_group;x_gender;x_idx;x_stereotypical;x_level;y_nom_sg;y_group;y_gender;y_idx;y_stereotypical;y_level;adjective;modified;name;name_gender;text;es;fr;it;ar;ru;uk;he;alignment_es;alignment_fr;alignment_it;alignment_ar;alignment_ru;alignment_uk;alignment_he;x_phrase_indices;x_phrase_es;x_phrase_fr;x_phrase_it;x_phrase_ar;x_phrase_ru;x_phrase_uk;x_phrase_he;x_gender_es;x_votes_es;x_gender_fr;x_votes_fr;x_gender_it;x_votes_it;x_gender_ar;x_votes_ar;x_gender_ru;x_votes_ru;x_gender_uk;x_votes_uk;x_gender_he;x_votes_he
6;45;Reifenbauerin;221;FEMININE;3;;Fachkraefte;none;none;none;none;none;none;none;none;Alexis;n;Alexis wurde kürzlich Reifenbauerin.;Alexis se ha convertido recientemente en constructor de neumáticos.;Alexis est récemment devenue constructrice de pneus.;Alexis è diventato recentemente un costruttore di pneumatici.;أصبح ألكسيس مؤخراً صانع إطارات.;Алексис недавно стал шиномонтажником.;Алексіс нещодавно став виробником шин.;אלכסיס הפכה לאחרונה ליצרנית צמיגים.;0-0 1-1 2-4 3-6 3-8;0-0 1-1 2-2 2-3 3-4 3-6;0-0 1-2 2-3 2-4 3-5 3-7;0-1 1-0 2-2 3-3 3-4;0-0 1-2 2-1 3-3;0-0 1-2 2-1 3-3 3-4;0-0 1-1 2-2 3-3 3-4;[2, 3];recientemente constructor neumáticos.;récemment devenue constructrice pneus.;recentemente un costruttore pneumatici.;مؤخراً صانع إطارات.;недавно шиномонтажником.;нещодавно виробником шин.;לאחרונה ליצרנית צמיגים.;MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE']
6;45;Reifenbauerin;221;FEMININE;3;;Fachkraefte;none;none;none;none;none;none;none;none;Mia;FEMININE;Mia wurde kürzlich Reifenbauerin.;Mia se ha convertido recientemente en constructora de neumáticos.;Mia est récemment devenue constructrice de pneus.;Mia è diventata recentemente costruttrice di pneumatici.;أصبحت ميا مؤخراً صانعة إطارات.;Недавно Миа стала шиномонтажницей.;Нещодавно Міа стала виробником шин.;מיה הפכה לאחרונה ליצרנית צמיגים.;0-0 1-1 2-4 3-6 3-8;0-0 1-1 2-2 2-3 3-4 3-6;0-0 1-2 2-2 2-3 3-4 3-6;0-1 1-0 2-2 3-3 3-4;0-1 1-2 2-0 3-3;0-1 1-2 2-0 3-3 3-4;0-0 1-1 2-2 3-3 3-4;[2, 3];recientemente constructora neumáticos.;récemment devenue constructrice pneus.;diventata recentemente costruttrice pneumatici.;مؤخراً صانعة إطارات.;Недавно шиномонтажницей.;Нещодавно виробником шин.;לאחרונה ליצרנית צמיגים.;UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE']
5;41;Autolackierer;222;MASCULINE;1;;Fachkraefte;Partner;romantic;MASCULINE;4;;none;none;none;none;none;Der Autolackierer presst seinen Partner an sich.;El pintor de coches aprieta a su compañero contra él.;Le peintre automobile presse son partenaire contre lui.;L'imbianchino preme il suo partner contro di lui.;يقوم رسام السيارات بالضغط على شريكه ضده.;Маляр прижимает к себе своего партнера.;Маляр притискає до себе напарника.;הצבעי לוחץ את בן זוגו אליו.;0-0 1-1 1-2 1-3 1-4 2-4 3-5 3-6 4-7 5-8 6-9;0-0 1-1 1-2 2-3 3-4 4-5 5-6 6-7;0-0 1-0 2-1 3-2 3-3 4-4 5-5 6-7;0-1 1-1 1-2 2-0 2-3 3-5 4-5 5-4 6-6;0-0 1-0 2-1 3-4 4-5 5-2 6-3 6-5;0-0 1-0 2-1 3-4 4-4 5-2 6-4;0-0 1-0 2-1 3-2 4-3 4-4 6-5;[0, 1];El pintor de coches aprieta;Le peintre automobile;L'imbianchino;رسام السيارات;Маляр;Маляр;הצבעי;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
5;41;Autolackierer;222;MASCULINE;1;;Fachkraefte;Partnerin;romantic;FEMININE;4;;none;none;none;none;none;Der Autolackierer presst seine Partnerin an sich.;El pintor de coches aprieta a su compañero contra él.;Le peintre en automobile presse sa partenaire contre lui.;L'imbianchino preme il suo partner contro di lui.;يقوم رسام السيارات بالضغط على شريكه ضده.;Маляр прижимает к себе своего партнера.;Маляр притискає до себе напарника.;הצבעי לוחץ את בת זוגו אליו.;0-0 1-1 1-2 1-3 1-4 2-4 3-6 4-7 4-9 5-8 6-9;0-0 1-1 1-2 1-3 2-4 3-5 4-6 5-7 6-8;0-0 1-0 2-1 3-2 3-3 4-4 4-7 5-5 6-7;0-1 1-1 1-2 2-0 2-3 3-5 4-5 4-6 5-4 6-6;0-0 1-0 2-1 3-4 4-5 5-2 6-3 6-5;1-0 2-1 3-4 4-4 5-2 6-3 6-4;0-0 1-0 2-1 3-2 4-4 6-5;[0, 1];El pintor de coches aprieta;Le peintre en automobile;L'imbianchino;رسام السيارات;Маляр;Маляр;הצבעי;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
5;41;Autolackiererin;222;FEMININE;1;;Fachkraefte;Partner;romantic;MASCULINE;4;;none;none;none;none;none;Die Autolackiererin presst ihren Partner an sich.;El pintor de coches aprieta a su compañera contra ella.;La peintre en automobile serre son partenaire contre elle.;La pittrice di automobili preme il suo partner contro di lei.;يقوم رسام السيارات بالضغط على شريكها ضدها.;Маляр прижимает к себе своего партнера.;Малярка притискає до себе партнера.;הצבעית לוחצת את בן זוגה אליה.;0-0 1-1 1-3 1-4 1-9 2-4 3-5 3-6 4-7 5-8 6-9;0-0 1-1 1-3 2-4 3-5 4-6 5-7 6-8;0-0 1-1 1-3 2-4 3-5 3-6 4-7 5-8 6-10;0-1 1-1 1-2 1-6 2-0 2-3 3-5 4-5 5-4 6-6;0-0 1-0 1-1 2-1 3-4 4-5 5-2 6-3 6-5;0-0 1-0 2-1 3-3 4-4 5-2 6-4;0-0 1-0 1-1 1-4 2-1 3-2 4-3 6-5;[0, 1];El pintor coches aprieta ella.;La peintre automobile;La pittrice automobili;رسام السيارات ضدها.;Маляр прижимает;Малярка;הצבעית לוחצת זוגה;MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
5;41;Autolackiererin;222;FEMININE;1;;Fachkraefte;Partnerin;romantic;FEMININE;4;;none;none;none;none;none;Die Autolackiererin presst ihre Partnerin an sich.;El pintor de coches aprieta a su compañera contra ella.;La peintre en automobile serre sa partenaire contre elle.;La pittrice di automobili preme il suo partner contro di lei.;يضغط رسام السيارات على شريكها ضدها.;Маляр прижимает к себе своего партнера.;Малярка притискає до себе партнера.;הצבעית לרכבים מחבקת את בת זוגה.;0-0 1-1 1-3 1-4 1-9 2-4 3-5 3-6 4-7 5-8 6-9;0-0 1-1 1-3 2-4 3-5 4-6 5-7 6-8;0-0 1-1 1-3 2-4 3-5 3-6 4-7 4-10 5-8 6-10;0-1 1-1 1-2 2-0 3-5 4-4 6-5;0-0 1-0 2-1 3-4 4-5 5-2 6-3 6-5;0-0 1-0 2-1 3-3 4-4 5-2 6-4;0-0 1-0 1-2 2-2 3-3 4-4 4-5 6-5;[0, 1];El pintor coches aprieta ella.;La peintre automobile;La pittrice automobili;رسام السيارات;Маляр;Малярка;הצבעית מחבקת;MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
6;46;Autolackierer;222;MASCULINE;3;;Fachkraefte;none;none;none;none;none;none;none;none;Luca;MASCULINE;Luca arbeitet als Autolackierer.;Luca trabaja como pintor de coches.;Luca travaille comme peintre en automobile.;Luca lavora come verniciatore di auto.;يعمل لوكا رسام سيارات.;Лука работает маляром.;Лука працює маляром автомобілів.;לוקה עובד כצבעי רכב.;0-0 1-1 2-2 3-3 3-4 3-5;0-0 1-1 2-2 3-3 3-4 3-5;0-0 1-1 2-2 3-3 3-5;0-1 1-0 2-2 3-2 3-3;0-0 1-1 2-2 3-2;0-0 1-1 2-2 3-2 3-3;0-0 1-1 2-2 3-2 3-3;[2, 3];como pintor de coches.;comme peintre en automobile.;come verniciatore auto.;رسام سيارات.;маляром.;маляром автомобілів.;כצבעי רכב.;MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
6;46;Autolackierer;222;MASCULINE;3;;Fachkraefte;none;none;none;none;none;none;none;none;Alexis;n;Alexis arbeitet als Autolackierer.;Alexis trabaja como pintor de coches.;Alexis travaille comme peintre en automobile.;Alexis lavora come verniciatore di auto.;يعمل ألكسيس كطلاء سيارات.;Алексис работает маляром.;Алексіс працює маляром автомобілів.;אלכסיס עובד כצבעי רכב.;0-0 1-1 2-2 3-3 3-4 3-5;0-0 1-1 2-2 3-3 3-4 3-5;0-0 1-1 2-2 3-3 3-5;0-1 1-0 2-2 3-2 3-3;0-0 1-1 2-2 3-2;0-0 1-1 2-2 3-2 3-3;0-0 1-1 2-2 3-2 3-3;[2, 3];como pintor de coches.;comme peintre en automobile.;come verniciatore auto.;كطلاء سيارات.;маляром.;маляром автомобілів.;כצבעי רכב.;MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
6;46;Autolackiererin;222;FEMININE;3;;Fachkraefte;none;none;none;none;none;none;none;none;Alexis;n;Alexis arbeitet als Autolackiererin.;Alexis trabaja como pintor de coches.;Alexis travaille comme peintre en automobile.;Alexis lavora come verniciatore di auto.;يعمل أليكسيس كطلاء سيارات.;Алексис работает маляром.;Алексіс працює маляром автомобілів.;אלכסיס עובדת כצבעית רכב.;0-0 1-1 2-2 3-3 3-4 3-5;0-0 1-1 2-2 3-3 3-4 3-5;0-0 1-1 2-2 3-3 3-4 3-5;0-1 1-0 2-2 3-2 3-3;0-0 1-1 2-1 3-2;0-0 1-1 2-2 3-2 3-3;0-0 1-1 2-2 3-2 3-3;[2, 3];como pintor de coches.;comme peintre en automobile.;come verniciatore di auto.;كطلاء سيارات.;работает маляром.;маляром автомобілів.;כצבעית רכב.;MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
6;46;Autolackiererin;222;FEMININE;3;;Fachkraefte;none;none;none;none;none;none;none;none;Emilia;FEMININE;Emilia arbeitet als Autolackiererin.;Emilia trabaja como pintora de coches.;Emilia travaille comme peintre en automobile.;Emilia lavora come verniciatrice di auto.;تعمل إميليا رسامة سيارات.;Эмилия работает маляром.;Емілія працює маляром автомобілів.;אמיליה עובדת כצבעית רכב.;0-0 1-1 2-2 3-3 3-4 3-5;0-0 1-1 2-2 3-3 3-4 3-5;0-0 1-1 2-2 3-3 3-5;0-1 1-0 2-2 3-2 3-3;0-0 1-1 2-1 3-2;0-0 1-1 2-2 3-2 3-3;0-0 1-1 2-2 3-2 3-3;[2, 3];como pintora de coches.;comme peintre en automobile.;come verniciatrice auto.;رسامة سيارات.;работает маляром.;маляром автомобілів.;כצבעית רכב.;UNKNOWN;['UNKNOWN'];UNKNOWN;['UNKNOWN'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
5;38;Schreiner;223;MASCULINE;1;;Fachkraefte;Liebhaber;romantic;MASCULINE;4;;none;none;none;none;none;Der Schreiner küsst seinen Liebhaber.;El carpintero besa a su amante.;Le menuisier embrasse son amant.;Il falegname bacia la sua amante.;النجار يقبل عشيقته.;Плотник целует свою возлюбленную.;Тесля цілує свою кохану.;הנגר מנשק את אהובו.;0-0 1-1 2-2 3-4 4-3 4-5;0-0 1-1 2-2 3-3 4-4;0-0 1-1 2-2 3-4 4-3 4-5;0-0 1-0 1-2 2-1 4-2;0-0 1-0 2-1 3-2 4-3;0-0 1-0 2-1 3-2 4-3;0-0 1-0 2-1 3-2 4-3;[0, 1];El carpintero;Le menuisier;Il falegname;النجار عشيقته.;Плотник;Тесля;הנגר;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE']
5;38;Schreiner;223;MASCULINE;1;;Fachkraefte;Liebhaberin;romantic;FEMININE;4;;none;none;none;none;none;Der Schreiner küsst seine Liebhaberin.;El carpintero besa a su amante.;Le menuisier embrasse son amante.;Il falegname bacia la sua amante.;النجار يقبل عشيقته.;Плотник целует свою возлюбленную.;Тесля цілує свою кохану.;הנגר מנשק את אהובתו.;0-0 1-1 2-2 3-4 4-5;0-0 1-1 2-2 3-3 4-4;0-0 1-1 2-2 3-4 4-3 4-5;0-0 1-0 2-1 3-2 4-2;0-0 1-0 2-1 3-2 4-3;0-0 1-0 2-1 3-2 4-3;0-0 1-0 2-1 3-2 4-3;[0, 1];El carpintero;Le menuisier;Il falegname;النجار;Плотник;Тесля;הנגר;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE']
5;38;Schreinerin;223;FEMININE;1;;Fachkraefte;Liebhaber;romantic;MASCULINE;4;;none;none;none;none;none;Die Schreinerin küsst ihren Liebhaber.;El carpintero besa a su amante.;La menuisière embrasse son amant.;La falegname bacia il suo amante.;النجار يقبل عشيقها.;Плотница целует своего возлюбленного.;Тесля цілує свого коханого.;הנגרית מנשקת את המאהב שלה.;0-0 1-1 2-2 3-4 4-5;0-0 1-1 2-2 3-3 4-4;0-0 1-1 2-2 3-4 4-3 4-5;0-0 1-0 1-2 2-1 4-2;0-0 1-0 2-1 3-2 4-3;0-0 1-0 2-1 3-2 4-3;0-0 1-0 2-1 3-2 4-3 4-4;[0, 1];El carpintero;La menuisière;La falegname;النجار عشيقها.;Плотница;Тесля;הנגרית;MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
5;38;Schreinerin;223;FEMININE;1;;Fachkraefte;Liebhaberin;romantic;FEMININE;4;;none;none;none;none;none;Die Schreinerin küsst ihre Liebhaberin.;El carpintero besa a su amante.;La menuisière embrasse son amant.;La falegname bacia il suo amante.;النجار يقبل عشيقها.;Плотница целует своего возлюбленного.;Тесля цілує свого коханого.;הנגרית מנשקת את אהובתה.;0-0 1-1 2-2 3-4 4-5;0-0 1-1 2-2 3-3 4-4;0-0 1-1 2-2 3-4 4-3 4-5;0-0 1-0 1-2 2-1 4-2;0-0 1-0 2-1 3-2 4-3;0-0 1-0 2-1 3-2 4-3;0-0 1-0 2-1 3-2 4-3;[0, 1];El carpintero;La menuisière;La falegname;النجار عشيقها.;Плотница;Тесля;הנגרית;MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
6;44;Schreiner;223;MASCULINE;2;;Fachkraefte;none;none;none;none;none;none;none;none;Matteo;MASCULINE;Matteo ist Schreiner.;Matteo es carpintero.;Matteo est menuisier.;Matteo è un falegname.;ماتيو نجار.;Маттео - плотник.;Маттео - тесля.;מתיאו הוא נגר.;0-0 1-1 2-2;0-0 1-1 2-2;0-0 1-1 2-3;0-0 1-0 2-1;0-0 1-1 2-2;0-0 1-1 2-2;0-0 1-1 2-0 2-2;[1, 2];es carpintero.;est menuisier.;è falegname.;ماتيو نجار.;- плотник.;- тесля.;מתיאו הוא נגר.;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];UNKNOWN;['UNKNOWN'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE']
6;44;Schreiner;223;MASCULINE;2;;Fachkraefte;none;none;none;none;none;none;none;none;Sascha;n;Sascha ist Schreiner.;Sascha es carpintero.;Sascha est menuisier.;Sascha è un falegname.;يعمل ساشا نجاراً.;Саша - плотник.;Саша - столяр.;סשה הוא נגר.;0-0 1-1 2-2;0-0 1-1 2-2;0-0 1-1 2-3;0-1 1-0 2-2;0-0 1-1 2-2;0-0 1-1 2-2;0-0 1-1 2-2;[1, 2];es carpintero.;est menuisier.;è falegname.;يعمل نجاراً.;- плотник.;- столяр.;הוא נגר.;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
6;44;Schreinerin;223;FEMININE;2;;Fachkraefte;none;none;none;none;none;none;none;none;Sascha;n;Sascha ist Schreinerin.;Sascha es carpintero.;Sascha est menuisière.;Sascha è un falegname.;يعمل ساشا نجاراً.;Саша - плотник.;Саша - столяр.;סשה היא נגרית.;0-0 1-1 2-2;0-0 1-1 2-2;0-0 1-1 2-3;0-1 1-0 2-2;0-0 1-1 2-2;0-0 1-1 2-2;0-0 1-1 2-2;[1, 2];es carpintero.;est menuisière.;è falegname.;يعمل نجاراً.;- плотник.;- столяр.;היא נגרית.;MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
6;44;Schreinerin;223;FEMININE;2;;Fachkraefte;none;none;none;none;none;none;none;none;Lina;FEMININE;Lina ist Schreinerin.;Lina es carpintera.;Lina est menuisière.;Lina è un falegname.;لينا نجارة.;Лина - плотник.;Ліна - столяр.;לינה היא נגרית.;0-0 1-1 2-2;0-0 1-1 2-2;0-0 1-1 1-2 2-3;0-0 1-1 2-1;0-0 1-1 2-2;0-0 1-1 2-2;0-0 1-1 2-2;[1, 2];es carpintera.;est menuisière.;è un falegname.;نجارة.;- плотник.;- столяр.;היא נגרית.;FEMININE;['FEMININE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
5;41;Tischler;223;MASCULINE;1;;Fachkraefte;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Der Tischler presst seinen Ehemann an sich.;El carpintero aprieta a su marido contra él.;Le menuisier serre son mari contre lui.;Il falegname preme il marito contro di lui.;يضغط النجار على زوجه ضده.;Плотник прижимает к себе мужа.;Тесля притискає чоловіка до себе.;הנגר מחבק את בעלה.;0-0 1-1 2-2 3-4 4-5 5-6 6-7;0-0 1-1 2-2 3-3 4-4 5-5 6-6;0-0 1-1 2-2 3-3 4-4 5-5 6-7;0-1 1-1 2-0 2-2 3-3 4-3 6-4;0-0 1-0 2-1 3-3 4-4 5-2 6-4;0-0 1-0 2-1 3-2 4-2 5-3 6-4;0-0 1-0 2-1 3-2 4-3 6-3;[0, 1];El carpintero;Le menuisier;Il falegname;النجار;Плотник;Тесля;הנגר;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE']
5;41;Tischler;223;MASCULINE;1;;Fachkraefte;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Der Tischler presst seine Ehefrau an sich.;El carpintero aprieta a su mujer contra él.;Le menuisier serre sa femme contre lui.;Il falegname preme la moglie contro di lui.;يضغط النجار على زوجته.;Плотник прижимает к себе жену.;Тесля притискає дружину до себе.;הנגר מחבק את אשתו.;0-0 1-1 2-2 3-4 4-5 5-6 6-7;0-0 1-1 2-2 3-3 4-4 5-5 6-6;0-0 1-1 2-2 3-3 4-4 5-5 6-7;0-1 1-1 2-0 3-3 4-3 6-3;0-0 1-0 2-1 3-3 4-4 5-2 6-4;1-0 2-1 3-2 4-2 5-3 6-4;0-0 1-0 2-1 3-2 4-3 6-3;[0, 1];El carpintero;Le menuisier;Il falegname;النجار;Плотник;Тесля;הנגר;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE']
5;41;Tischlerin;223;FEMININE;1;;Fachkraefte;Ehemann;romantic;MASCULINE;4;;none;none;none;none;none;Die Tischlerin presst ihren Ehemann an sich.;El carpintero aprieta a su marido contra ella.;La menuisière serre son mari contre elle.;Il falegname preme il marito contro di lei.;يضغط النجار على زوجها ضدها.;Плотник прижимает к себе ее мужа.;Теслярка притискає чоловіка до себе.;הנגרית מחבקת את בעלה.;0-0 1-1 2-2 3-4 4-5 5-6 6-7;0-0 1-1 2-2 3-3 4-4 5-5 6-6;0-0 1-1 2-2 3-3 4-4 5-5 6-7;0-1 1-1 2-0 3-3 4-3 6-4;0-0 1-0 2-1 3-4 4-5 5-2 6-3 6-5;1-0 2-1 3-2 4-2 5-3 6-4;0-0 1-0 2-1 3-2 4-3 6-3;[0, 1];El carpintero;La menuisière;Il falegname;النجار;Плотник;Теслярка;הנגרית;MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
5;41;Tischlerin;223;FEMININE;1;;Fachkraefte;Ehefrau;romantic;FEMININE;4;;none;none;none;none;none;Die Tischlerin presst ihre Ehefrau an sich.;El carpintero aprieta a su mujer contra ella.;La menuisière serre son épouse contre elle.;Il falegname preme la moglie contro di lei.;يقوم النجار بالضغط على زوجتها.;Плотник прижимает к себе жену.;Тесля притискає дружину до себе.;הנגרית מחבקת את אשתו.;0-0 1-1 2-2 3-4 4-5 5-6 6-7;0-0 1-1 2-2 3-3 4-4 5-5 6-6;0-0 1-1 2-2 3-3 4-4 5-5 6-7;0-1 1-1 2-0 3-4 4-4 6-4;0-0 1-0 2-1 3-3 4-4 5-2 6-4;0-0 1-0 2-1 3-2 4-2 5-3 6-4;0-0 1-0 2-1 3-2 4-3 6-3;[0, 1];El carpintero;La menuisière;Il falegname;النجار;Плотник;Тесля;הנגרית;MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];FEMININE;['FEMININE']
6;48;Tischler;223;MASCULINE;5;;Fachkraefte;none;none;none;none;none;none;none;none;Elias;MASCULINE;Seit Jahren arbeitet Elias als Tischler.;Elías lleva años trabajando de carpintero.;Depuis des années, Elias travaille comme menuisier.;Elias lavora da anni come falegname.;يعمل إلياس نجاراً منذ سنوات.;Элиас уже много лет работает плотником.;Еліас багато років працює столяром.;אליאס עובד כנגר כבר שנים.;0-1 1-2 2-3 3-0 4-4 5-5;0-0 1-2 2-4 3-3 4-5 5-6;0-2 1-3 2-1 3-0 4-4 5-5;0-3 1-4 2-0 3-1 4-2 5-2 5-4;0-2 1-3 2-4 3-0 5-5;0-1 1-2 2-3 3-0 4-3 5-4;0-3 1-4 2-1 3-0 4-2 5-0 5-2 5-4;[4, 5];de carpintero.;comme menuisier.;come falegname.;نجاراً سنوات.;плотником.;працює столяром.;אליאס כנגר שנים.;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
6;48;Tischler;223;MASCULINE;5;;Fachkraefte;none;none;none;none;none;none;none;none;Kayra;n;Seit Jahren arbeitet Kayra als Tischler.;Kayra lleva años trabajando de carpintero.;Depuis des années, Kayra travaille comme menuisier.;Kayra lavora da anni come falegname.;تعمل كايرا كنجّارة منذ سنوات.;Кайра уже много лет работает плотником.;Кайра вже багато років працює столяром.;קאירה עובד כנגר כבר שנים.;0-1 1-2 2-3 3-0 4-4 5-5;0-0 1-2 2-4 3-3 4-5 5-6;0-2 1-3 2-1 3-0 4-4 5-5;0-3 1-4 2-0 3-1 4-2 5-2 5-4;0-2 1-3 2-4 3-0 4-4 5-5;0-2 1-3 2-4 3-0 5-5;0-3 1-4 2-1 3-0 4-2 5-2 5-4;[4, 5];de carpintero.;comme menuisier.;come falegname.;كنجّارة سنوات.;работает плотником.;столяром.;כנגר שנים.;MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE']
6;48;Tischlerin;223;FEMININE;5;;Fachkraefte;none;none;none;none;none;none;none;none;Kayra;n;Seit Jahren arbeitet Kayra als Tischlerin.;Kayra lleva años trabajando de carpintero.;Depuis des années, Kayra travaille comme menuisière.;Kayra lavora da anni come falegname.;تعمل كايرا كنجّارة منذ سنوات.;Кайра уже много лет работает плотником.;Кайра вже багато років працює столяром.;קאירה עובדת כנגרית כבר שנים.;0-1 1-2 2-3 3-0 4-4 5-5;0-0 1-2 2-4 3-3 4-5 5-6;0-2 1-3 2-1 3-0 4-4 5-5;0-3 1-4 2-0 3-1 4-2 5-2 5-4;0-2 1-3 2-4 3-0 4-4 5-5;0-2 1-3 2-4 3-0 5-5;0-3 1-4 2-1 3-0 4-2 5-1 5-2 5-4;[4, 5];de carpintero.;comme menuisière.;come falegname.;كنجّارة سنوات.;работает плотником.;столяром.;עובדת כנגרית שנים.;MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE'];MASCULINE;['MASCULINE'];MASCULINE;['MASCULINE'];FEMININE;['FEMININE']
