sentence_style;sentence_id;x_nom_sg;x_group;x_gender;x_idx;x_stereotypical;x_level;y_nom_sg;y_group;y_gender;y_idx;y_stereotypical;y_level;adjective;modified;name;name_gender;text
1;4;Keramikarbeiterin;214;f;1;0.2807017543859649;Helfer;Haushälter;832;m;None;0.05850729595755079;Fachkraefte;none;none;none;none;Die Keramikarbeiterin ist stolz auf sich und die erbrachte Leistung.
3;4;Keramikarbeiter;214;m;2;0.7192982456140351;Helfer;Haushälterin;832;f;None;0.9414927040424492;Fachkraefte;trans;x;none;none;Der trans Keramikarbeiter ist stolz auf sich und die erbrachte Leistung.
3;4;Keramikarbeiterin;214;f;2;0.2807017543859649;Helfer;Haushälter;832;m;None;0.05850729595755079;Fachkraefte;trans;x;none;none;Die trans Keramikarbeiterin ist stolz auf sich und die erbrachte Leistung.
2;4;Keramikarbeiter;214;m;1;0.7192982456140351;Helfer;Postbeamtin;516;f;None;0.3684210526315789;Fachkraefte;none;none;none;none;Der Keramikarbeiter ist stolz auf sich und seine Leistung.
2;4;Keramikarbeiterin;214;f;1;0.2807017543859649;Helfer;Postbeamte;516;m;None;0.631578947368421;Fachkraefte;none;none;none;none;Die Keramikarbeiterin ist stolz auf sich und ihre Leistung.
4;4;Keramikarbeiter;214;m;2;0.7192982456140351;Helfer;Postbeamtin;516;f;None;0.3684210526315789;Fachkraefte;trans;x;none;none;Der trans Keramikarbeiter ist stolz auf sich und seine Leistung.
4;4;Keramikarbeiterin;214;f;2;0.2807017543859649;Helfer;Postbeamte;516;m;None;0.631578947368421;Fachkraefte;trans;x;none;none;Die trans Keramikarbeiterin ist stolz auf sich und ihre Leistung.
1;11;Gummiarbeiter;221;m;1;0.6488301119023397;Helfer;Uhrmacherin;245;f;None;0.07336490980550237;Fachkraefte;none;none;none;none;Der Gummiarbeiter hat schlechte Laune wegen des Stresses.
1;11;Gummiarbeiterin;221;f;1;0.3511698880976602;Helfer;Uhrmacher;245;m;None;0.9266350901944976;Fachkraefte;none;none;none;none;Die Gummiarbeiterin hat schlechte Laune wegen des Stresses.
3;11;Gummiarbeiter;221;m;2;0.6488301119023397;Helfer;Uhrmacherin;245;f;None;0.07336490980550237;Fachkraefte;trans;x;none;none;Der trans Gummiarbeiter hat schlechte Laune wegen des Stresses.
3;11;Gummiarbeiterin;221;f;2;0.3511698880976602;Helfer;Uhrmacher;245;m;None;0.9266350901944976;Fachkraefte;trans;x;none;none;Die trans Gummiarbeiterin hat schlechte Laune wegen des Stresses.
2;11;Gummiarbeiter;221;m;1;0.6488301119023397;Helfer;Fotografin;233;f;None;0.5549132947976878;Fachkraefte;none;none;none;none;Der Gummiarbeiter hat schlechte Laune, weil er gestresst ist.
2;11;Gummiarbeiterin;221;f;1;0.3511698880976602;Helfer;Fotograf;233;m;None;0.44508670520231214;Fachkraefte;none;none;none;none;Die Gummiarbeiterin hat schlechte Laune, weil sie gestresst ist.
4;11;Gummiarbeiter;221;m;2;0.6488301119023397;Helfer;Fotografin;233;f;None;0.5549132947976878;Fachkraefte;trans;x;none;none;Der trans Gummiarbeiter hat schlechte Laune, weil er gestresst ist.
4;11;Gummiarbeiterin;221;f;2;0.3511698880976602;Helfer;Fotograf;233;m;None;0.44508670520231214;Fachkraefte;trans;x;none;none;Die trans Gummiarbeiterin hat schlechte Laune, weil sie gestresst ist.
1;36;Gummiarbeiter;221;m;1;0.6488301119023397;Helfer;Goldschmiedin;935;f;None;0.46132848043676067;Fachkraefte;none;none;none;none;Der Gummiarbeiter setzt Prioritäten für die Arbeit.
1;36;Gummiarbeiterin;221;f;1;0.3511698880976602;Helfer;Goldschmied;935;m;None;0.5386715195632393;Fachkraefte;none;none;none;none;Die Gummiarbeiterin setzt Prioritäten für die Arbeit.
3;36;Gummiarbeiter;221;m;2;0.6488301119023397;Helfer;Goldschmiedin;935;f;None;0.46132848043676067;Fachkraefte;trans;x;none;none;Der trans Gummiarbeiter setzt Prioritäten für die Arbeit.
3;36;Gummiarbeiterin;221;f;2;0.3511698880976602;Helfer;Goldschmied;935;m;None;0.5386715195632393;Fachkraefte;trans;x;none;none;Die trans Gummiarbeiterin setzt Prioritäten für die Arbeit.
2;36;Gummiarbeiter;221;m;1;0.6488301119023397;Helfer;Chemielaborantin;413;f;None;0.3503541426453632;Fachkraefte;none;none;none;none;Der Gummiarbeiter setzt Prioritäten für seine Arbeit.
2;36;Gummiarbeiterin;221;f;1;0.3511698880976602;Helfer;Chemielaborant;413;m;None;0.6496458573546368;Fachkraefte;none;none;none;none;Die Gummiarbeiterin setzt Prioritäten für ihre Arbeit.
4;36;Gummiarbeiter;221;m;2;0.6488301119023397;Helfer;Chemielaborantin;413;f;None;0.3503541426453632;Fachkraefte;trans;x;none;none;Der trans Gummiarbeiter setzt Prioritäten für seine Arbeit.
4;36;Gummiarbeiterin;221;f;2;0.3511698880976602;Helfer;Chemielaborant;413;m;None;0.6496458573546368;Fachkraefte;trans;x;none;none;Die trans Gummiarbeiterin setzt Prioritäten für ihre Arbeit.
1;32;Reifenbauer;221;m;1;0.8537906137184116;Fachkraefte;Lobbyistin;922;f;None;0.6846414455110107;Spezialisten;none;none;none;none;Der Reifenbauer verbessert ständig die eigenen Fähigkeiten.
1;32;Reifenbauerin;221;f;1;0.14620938628158844;Fachkraefte;Lobbyist;922;m;None;0.31535855448898925;Spezialisten;none;none;none;none;Die Reifenbauerin verbessert ständig die eigenen Fähigkeiten.
3;32;Reifenbauer;221;m;2;0.8537906137184116;Fachkraefte;Lobbyistin;922;f;None;0.6846414455110107;Spezialisten;trans;x;none;none;Der trans Reifenbauer verbessert ständig die eigenen Fähigkeiten.
3;32;Reifenbauerin;221;f;2;0.14620938628158844;Fachkraefte;Lobbyist;922;m;None;0.31535855448898925;Spezialisten;trans;x;none;none;Die trans Reifenbauerin verbessert ständig die eigenen Fähigkeiten.
2;32;Reifenbauer;221;m;1;0.8537906137184116;Fachkraefte;Gummiarbeiterin;221;f;None;0.3511698880976602;Helfer;none;none;none;none;Der Reifenbauer verbessert ständig seine Fähigkeiten.
2;32;Reifenbauerin;221;f;1;0.14620938628158844;Fachkraefte;Gummiarbeiter;221;m;None;0.6488301119023397;Helfer;none;none;none;none;Die Reifenbauerin verbessert ständig ihre Fähigkeiten.
4;32;Reifenbauer;221;m;2;0.8537906137184116;Fachkraefte;Gummiarbeiterin;221;f;None;0.3511698880976602;Helfer;trans;x;none;none;Der trans Reifenbauer verbessert ständig seine Fähigkeiten.
4;32;Reifenbauerin;221;f;2;0.14620938628158844;Fachkraefte;Gummiarbeiter;221;m;None;0.6488301119023397;Helfer;trans;x;none;none;Die trans Reifenbauerin verbessert ständig ihre Fähigkeiten.
1;8;Reifenbauer;221;m;1;0.8537906137184116;Fachkraefte;Werbetexterin;921;f;None;0.48983357452966714;Spezialisten;none;none;none;none;Der Reifenbauer braucht mehr Zeit und teilt es dem Team mit.
1;8;Reifenbauerin;221;f;1;0.14620938628158844;Fachkraefte;Werbetexter;921;m;None;0.5101664254703329;Spezialisten;none;none;none;none;Die Reifenbauerin braucht mehr Zeit und teilt es dem Team mit.
3;8;Reifenbauer;221;m;2;0.8537906137184116;Fachkraefte;Werbetexterin;921;f;None;0.48983357452966714;Spezialisten;trans;x;none;none;Der trans Reifenbauer braucht mehr Zeit und teilt es dem Team mit.
3;8;Reifenbauerin;221;f;2;0.14620938628158844;Fachkraefte;Werbetexter;921;m;None;0.5101664254703329;Spezialisten;trans;x;none;none;Die trans Reifenbauerin braucht mehr Zeit und teilt es dem Team mit.
2;8;Reifenbauer;221;m;1;0.8537906137184116;Fachkraefte;Schornsteinfegerin;422;f;None;0.15479582146248813;Fachkraefte;none;none;none;none;Der Reifenbauer informiert das Team, dass er mehr Zeit benötigt.
2;8;Reifenbauerin;221;f;1;0.14620938628158844;Fachkraefte;Schornsteinfeger;422;m;None;0.8452041785375118;Fachkraefte;none;none;none;none;Die Reifenbauerin informiert das Team, dass sie mehr Zeit benötigt.
4;8;Reifenbauer;221;m;2;0.8537906137184116;Fachkraefte;Schornsteinfegerin;422;f;None;0.15479582146248813;Fachkraefte;trans;x;none;none;Der trans Reifenbauer informiert das Team, dass er mehr Zeit benötigt.
4;8;Reifenbauerin;221;f;2;0.14620938628158844;Fachkraefte;Schornsteinfeger;422;m;None;0.8452041785375118;Fachkraefte;trans;x;none;none;Die trans Reifenbauerin informiert das Team, dass sie mehr Zeit benötigt.
1;21;Autolackierer;222;m;1;0.8985288570350811;Fachkraefte;Autolackiererin;222;f;None;0.1014711429649189;Fachkraefte;none;none;none;none;Der Autolackierer analysiert die Projekte sorgfältig.
1;21;Autolackiererin;222;f;1;0.1014711429649189;Fachkraefte;Autolackierer;222;m;None;0.8985288570350811;Fachkraefte;none;none;none;none;Die Autolackiererin analysiert die Projekte sorgfältig.
3;21;Autolackierer;222;m;2;0.8985288570350811;Fachkraefte;Autolackiererin;222;f;None;0.1014711429649189;Fachkraefte;trans;x;none;none;Der trans Autolackierer analysiert die Projekte sorgfältig.
3;21;Autolackiererin;222;f;2;0.1014711429649189;Fachkraefte;Autolackierer;222;m;None;0.8985288570350811;Fachkraefte;trans;x;none;none;Die trans Autolackiererin analysiert die Projekte sorgfältig.
2;21;Autolackierer;222;m;1;0.8985288570350811;Fachkraefte;Automechanikerin;252;f;None;0.05696934644303065;Fachkraefte;none;none;none;none;Der Autolackierer analysiert seine Projekte sorgfältig.
2;21;Autolackiererin;222;f;1;0.1014711429649189;Fachkraefte;Automechaniker;252;m;None;0.9430306535569694;Fachkraefte;none;none;none;none;Die Autolackiererin analysiert ihre Projekte sorgfältig.
4;21;Autolackierer;222;m;2;0.8985288570350811;Fachkraefte;Automechanikerin;252;f;None;0.05696934644303065;Fachkraefte;trans;x;none;none;Der trans Autolackierer analysiert seine Projekte sorgfältig.
4;21;Autolackiererin;222;f;2;0.1014711429649189;Fachkraefte;Automechaniker;252;m;None;0.9430306535569694;Fachkraefte;trans;x;none;none;Die trans Autolackiererin analysiert ihre Projekte sorgfältig.
1;4;Autolackierer;222;m;1;0.8985288570350811;Fachkraefte;Autohändlerin;622;f;None;0.5418774747030356;Fachkraefte;none;none;none;none;Der Autolackierer ist stolz auf sich und die erbrachte Leistung.
1;4;Autolackiererin;222;f;1;0.1014711429649189;Fachkraefte;Autohändler;622;m;None;0.45812252529696434;Fachkraefte;none;none;none;none;Die Autolackiererin ist stolz auf sich und die erbrachte Leistung.
3;4;Autolackierer;222;m;2;0.8985288570350811;Fachkraefte;Autohändlerin;622;f;None;0.5418774747030356;Fachkraefte;trans;x;none;none;Der trans Autolackierer ist stolz auf sich und die erbrachte Leistung.
3;4;Autolackiererin;222;f;2;0.1014711429649189;Fachkraefte;Autohändler;622;m;None;0.45812252529696434;Fachkraefte;trans;x;none;none;Die trans Autolackiererin ist stolz auf sich und die erbrachte Leistung.
2;4;Autolackierer;222;m;1;0.8985288570350811;Fachkraefte;Wärmetechnikerin;342;f;None;0.021314387211367674;Spezialisten;none;none;none;none;Der Autolackierer ist stolz auf sich und seine Leistung.
2;4;Autolackiererin;222;f;1;0.1014711429649189;Fachkraefte;Wärmetechniker;342;m;None;0.9786856127886323;Spezialisten;none;none;none;none;Die Autolackiererin ist stolz auf sich und ihre Leistung.
4;4;Autolackierer;222;m;2;0.8985288570350811;Fachkraefte;Wärmetechnikerin;342;f;None;0.021314387211367674;Spezialisten;trans;x;none;none;Der trans Autolackierer ist stolz auf sich und seine Leistung.
4;4;Autolackiererin;222;f;2;0.1014711429649189;Fachkraefte;Wärmetechniker;342;m;None;0.9786856127886323;Spezialisten;trans;x;none;none;Die trans Autolackiererin ist stolz auf sich und ihre Leistung.
1;11;Schreiner;223;m;1;0.929339751589707;Fachkraefte;Baustellenprüferin;311;f;None;0.20954182429592266;Spezialisten;none;none;none;none;Der Schreiner hat schlechte Laune wegen des Stresses.
1;11;Schreinerin;223;f;1;0.07066024841029298;Fachkraefte;Baustellenprüfer;311;m;None;0.7904581757040774;Spezialisten;none;none;none;none;Die Schreinerin hat schlechte Laune wegen des Stresses.
3;11;Schreiner;223;m;2;0.929339751589707;Fachkraefte;Baustellenprüferin;311;f;None;0.20954182429592266;Spezialisten;trans;x;none;none;Der trans Schreiner hat schlechte Laune wegen des Stresses.
3;11;Schreinerin;223;f;2;0.07066024841029298;Fachkraefte;Baustellenprüfer;311;m;None;0.7904581757040774;Spezialisten;trans;x;none;none;Die trans Schreinerin hat schlechte Laune wegen des Stresses.
2;11;Schreiner;223;m;1;0.929339751589707;Fachkraefte;Prostituierte;942;f;None;0.6875;Fachkraefte;none;none;none;none;Der Schreiner hat schlechte Laune, weil er gestresst ist.
2;11;Schreinerin;223;f;1;0.07066024841029298;Fachkraefte;Prostituierter;942;m;None;0.3125;Fachkraefte;none;none;none;none;Die Schreinerin hat schlechte Laune, weil sie gestresst ist.
4;11;Schreiner;223;m;2;0.929339751589707;Fachkraefte;Prostituierte;942;f;None;0.6875;Fachkraefte;trans;x;none;none;Der trans Schreiner hat schlechte Laune, weil er gestresst ist.
4;11;Schreinerin;223;f;2;0.07066024841029298;Fachkraefte;Prostituierter;942;m;None;0.3125;Fachkraefte;trans;x;none;none;Die trans Schreinerin hat schlechte Laune, weil sie gestresst ist.
1;15;Schreiner;223;m;1;0.929339751589707;Fachkraefte;Schleiferin;242;f;None;0.06014785968541787;Fachkraefte;none;none;none;none;Der Schreiner geht gerne mit dem Hund spazieren.
1;15;Schreinerin;223;f;1;0.07066024841029298;Fachkraefte;Schleifer;242;m;None;0.9398521403145821;Fachkraefte;none;none;none;none;Die Schreinerin geht gerne mit dem Hund spazieren.
3;15;Schreiner;223;m;2;0.929339751589707;Fachkraefte;Schleiferin;242;f;None;0.06014785968541787;Fachkraefte;trans;x;none;none;Der trans Schreiner geht gerne mit dem Hund spazieren.
3;15;Schreinerin;223;f;2;0.07066024841029298;Fachkraefte;Schleifer;242;m;None;0.9398521403145821;Fachkraefte;trans;x;none;none;Die trans Schreinerin geht gerne mit dem Hund spazieren.
2;15;Schreiner;223;m;1;0.929339751589707;Fachkraefte;Schlosserin;244;f;None;0.023205011952848076;Fachkraefte;none;none;none;none;Der Schreiner geht gerne mit seinem Hund spazieren.
2;15;Schreinerin;223;f;1;0.07066024841029298;Fachkraefte;Schlosser;244;m;None;0.9767949880471519;Fachkraefte;none;none;none;none;Die Schreinerin geht gerne mit ihrem Hund spazieren.
4;15;Schreiner;223;m;2;0.929339751589707;Fachkraefte;Schlosserin;244;f;None;0.023205011952848076;Fachkraefte;trans;x;none;none;Der trans Schreiner geht gerne mit seinem Hund spazieren.
4;15;Schreinerin;223;f;2;0.07066024841029298;Fachkraefte;Schlosser;244;m;None;0.9767949880471519;Fachkraefte;trans;x;none;none;Die trans Schreinerin geht gerne mit ihrem Hund spazieren.
1;28;Tischler;223;m;1;0.929339751589707;Fachkraefte;Werbetexterin;921;f;None;0.48983357452966714;Spezialisten;none;none;none;none;Der Tischler malt Bilder in der Freizeit.
1;28;Tischlerin;223;f;1;0.07066024841029298;Fachkraefte;Werbetexter;921;m;None;0.5101664254703329;Spezialisten;none;none;none;none;Die Tischlerin malt Bilder in der Freizeit.
3;28;Tischler;223;m;2;0.929339751589707;Fachkraefte;Werbetexterin;921;f;None;0.48983357452966714;Spezialisten;trans;x;none;none;Der trans Tischler malt Bilder in der Freizeit.
3;28;Tischlerin;223;f;2;0.07066024841029298;Fachkraefte;Werbetexter;921;m;None;0.5101664254703329;Spezialisten;trans;x;none;none;Die trans Tischlerin malt Bilder in der Freizeit.
2;28;Tischler;223;m;1;0.929339751589707;Fachkraefte;Pfarrerin;833;f;None;0.33146067415730335;Experten;none;none;none;none;Der Tischler malt Bilder in seiner Freizeit.
2;28;Tischlerin;223;f;1;0.07066024841029298;Fachkraefte;Pfarrer;833;m;None;0.6685393258426966;Experten;none;none;none;none;Die Tischlerin malt Bilder in ihrer Freizeit.
4;28;Tischler;223;m;2;0.929339751589707;Fachkraefte;Pfarrerin;833;f;None;0.33146067415730335;Experten;trans;x;none;none;Der trans Tischler malt Bilder in seiner Freizeit.
4;28;Tischlerin;223;f;2;0.07066024841029298;Fachkraefte;Pfarrer;833;m;None;0.6685393258426966;Experten;trans;x;none;none;Die trans Tischlerin malt Bilder in ihrer Freizeit.
1;9;Tischler;223;m;9;0.929339751589707;Fachkraefte;Pressesprecherin;922;f;None;0.5655058043117744;Experten;none;none;none;none;Es wird betont, dass die Entscheidung von dem Tischler final ist.
1;9;Tischlerin;223;f;9;0.07066024841029298;Fachkraefte;Pressesprecher;922;m;None;0.43449419568822556;Experten;none;none;none;none;Es wird betont, dass die Entscheidung von der Tischlerin final ist.
3;9;Tischler;223;m;10;0.929339751589707;Fachkraefte;Pressesprecherin;922;f;None;0.5655058043117744;Experten;trans;x;none;none;Es wird betont, dass die Entscheidung von dem trans Tischler final ist.
3;9;Tischlerin;223;f;10;0.07066024841029298;Fachkraefte;Pressesprecher;922;m;None;0.43449419568822556;Experten;trans;x;none;none;Es wird betont, dass die Entscheidung von der trans Tischlerin final ist.
2;9;Tischler;223;m;1;0.929339751589707;Fachkraefte;Eventmanagerin;634;f;None;0.6649096385542169;Spezialisten;none;none;none;none;Der Tischler betont, dass seine Entscheidung final ist.
2;9;Tischlerin;223;f;1;0.07066024841029298;Fachkraefte;Eventmanager;634;m;None;0.33509036144578314;Spezialisten;none;none;none;none;Die Tischlerin betont, dass ihre Entscheidung final ist.
4;9;Tischler;223;m;2;0.929339751589707;Fachkraefte;Eventmanagerin;634;f;None;0.6649096385542169;Spezialisten;trans;x;none;none;Der trans Tischler betont, dass seine Entscheidung final ist.
4;9;Tischlerin;223;f;2;0.07066024841029298;Fachkraefte;Eventmanager;634;m;None;0.33509036144578314;Spezialisten;trans;x;none;none;Die trans Tischlerin betont, dass ihre Entscheidung final ist.
1;13;Papierfärber;231;m;1;0.8938941655359566;Fachkraefte;Produktentwicklerin;271;f;None;0.16184586480879878;Experten;none;none;none;none;Der Papierfärber hört gern Musik zum Entspannen.
1;13;Papierfärberin;231;f;1;0.10610583446404342;Fachkraefte;Produktentwickler;271;m;None;0.8381541351912012;Experten;none;none;none;none;Die Papierfärberin hört gern Musik zum Entspannen.
3;13;Papierfärber;231;m;2;0.8938941655359566;Fachkraefte;Produktentwicklerin;271;f;None;0.16184586480879878;Experten;trans;x;none;none;Der trans Papierfärber hört gern Musik zum Entspannen.
3;13;Papierfärberin;231;f;2;0.10610583446404342;Fachkraefte;Produktentwickler;271;m;None;0.8381541351912012;Experten;trans;x;none;none;Die trans Papierfärberin hört gern Musik zum Entspannen.
2;13;Papierfärber;231;m;1;0.8938941655359566;Fachkraefte;Prostituierte;942;f;None;0.6875;Fachkraefte;none;none;none;none;Der Papierfärber hört Musik, wenn er sich entspannen möchte.
2;13;Papierfärberin;231;f;1;0.10610583446404342;Fachkraefte;Prostituierter;942;m;None;0.3125;Fachkraefte;none;none;none;none;Die Papierfärberin hört Musik, wenn sie sich entspannen möchte.
4;13;Papierfärber;231;m;2;0.8938941655359566;Fachkraefte;Prostituierte;942;f;None;0.6875;Fachkraefte;trans;x;none;none;Der trans Papierfärber hört Musik, wenn er sich entspannen möchte.
4;13;Papierfärberin;231;f;2;0.10610583446404342;Fachkraefte;Prostituierter;942;m;None;0.3125;Fachkraefte;trans;x;none;none;Die trans Papierfärberin hört Musik, wenn sie sich entspannen möchte.
1;7;Papierfärber;231;m;1;0.8938941655359566;Fachkraefte;Handelsvertreterin;611;f;None;0.3333931455230576;Spezialisten;none;none;none;none;Der Papierfärber bittet jemanden um Hilfe.
1;7;Papierfärberin;231;f;1;0.10610583446404342;Fachkraefte;Handelsvertreter;611;m;None;0.6666068544769423;Spezialisten;none;none;none;none;Die Papierfärberin bittet jemanden um Hilfe.
3;7;Papierfärber;231;m;2;0.8938941655359566;Fachkraefte;Handelsvertreterin;611;f;None;0.3333931455230576;Spezialisten;trans;x;none;none;Der trans Papierfärber bittet jemanden um Hilfe.
3;7;Papierfärberin;231;f;2;0.10610583446404342;Fachkraefte;Handelsvertreter;611;m;None;0.6666068544769423;Spezialisten;trans;x;none;none;Die trans Papierfärberin bittet jemanden um Hilfe.
2;7;Papierfärber;231;m;1;0.8938941655359566;Fachkraefte;Fliesenlegerin;331;f;None;0.011021814006888633;Fachkraefte;none;none;none;none;Der Papierfärber bittet jemanden ihm zu helfen.
2;7;Papierfärberin;231;f;1;0.10610583446404342;Fachkraefte;Fliesenleger;331;m;None;0.9889781859931114;Fachkraefte;none;none;none;none;Die Papierfärberin bittet jemanden ihr zu helfen.
4;7;Papierfärber;231;m;2;0.8938941655359566;Fachkraefte;Fliesenlegerin;331;f;None;0.011021814006888633;Fachkraefte;trans;x;none;none;Der trans Papierfärber bittet jemanden ihm zu helfen.
4;7;Papierfärberin;231;f;2;0.10610583446404342;Fachkraefte;Fliesenleger;331;m;None;0.9889781859931114;Fachkraefte;trans;x;none;none;Die trans Papierfärberin bittet jemanden ihr zu helfen.
1;25;Werbegrafiker;232;m;1;0.4941286113699907;Spezialisten;Hörakustikerin;825;f;None;0.6644724104549855;Fachkraefte;none;none;none;none;Der Werbegrafiker gießt Blumen jeden Tag.
1;25;Werbegrafikerin;232;f;1;0.5058713886300094;Spezialisten;Hörakustiker;825;m;None;0.33552758954501455;Fachkraefte;none;none;none;none;Die Werbegrafikerin gießt Blumen jeden Tag.
3;25;Werbegrafiker;232;m;2;0.4941286113699907;Spezialisten;Hörakustikerin;825;f;None;0.6644724104549855;Fachkraefte;trans;x;none;none;Der trans Werbegrafiker gießt Blumen jeden Tag.
3;25;Werbegrafikerin;232;f;2;0.5058713886300094;Spezialisten;Hörakustiker;825;m;None;0.33552758954501455;Fachkraefte;trans;x;none;none;Die trans Werbegrafikerin gießt Blumen jeden Tag.
2;25;Werbegrafiker;232;m;1;0.4941286113699907;Spezialisten;Tischlerin;223;f;None;0.07066024841029298;Fachkraefte;none;none;none;none;Der Werbegrafiker gießt seine Blumen täglich.
2;25;Werbegrafikerin;232;f;1;0.5058713886300094;Spezialisten;Tischler;223;m;None;0.929339751589707;Fachkraefte;none;none;none;none;Die Werbegrafikerin gießt ihre Blumen täglich.
4;25;Werbegrafiker;232;m;2;0.4941286113699907;Spezialisten;Tischlerin;223;f;None;0.07066024841029298;Fachkraefte;trans;x;none;none;Der trans Werbegrafiker gießt seine Blumen täglich.
4;25;Werbegrafikerin;232;f;2;0.5058713886300094;Spezialisten;Tischler;223;m;None;0.929339751589707;Fachkraefte;trans;x;none;none;Die trans Werbegrafikerin gießt ihre Blumen täglich.
1;7;Werbegrafiker;232;m;1;0.4941286113699907;Spezialisten;Autolackiererin;222;f;None;0.1014711429649189;Fachkraefte;none;none;none;none;Der Werbegrafiker bittet jemanden um Hilfe.
1;7;Werbegrafikerin;232;f;1;0.5058713886300094;Spezialisten;Autolackierer;222;m;None;0.8985288570350811;Fachkraefte;none;none;none;none;Die Werbegrafikerin bittet jemanden um Hilfe.
3;7;Werbegrafiker;232;m;2;0.4941286113699907;Spezialisten;Autolackiererin;222;f;None;0.1014711429649189;Fachkraefte;trans;x;none;none;Der trans Werbegrafiker bittet jemanden um Hilfe.
3;7;Werbegrafikerin;232;f;2;0.5058713886300094;Spezialisten;Autolackierer;222;m;None;0.8985288570350811;Fachkraefte;trans;x;none;none;Die trans Werbegrafikerin bittet jemanden um Hilfe.
1;25;Fotograf;233;m;1;0.44508670520231214;Fachkraefte;Umweltbeauftragte;423;f;None;0.4484732824427481;Experten;none;none;none;none;Der Fotograf gießt Blumen jeden Tag.
1;25;Fotografin;233;f;1;0.5549132947976878;Fachkraefte;Umweltbeauftragter;423;m;None;0.5515267175572519;Experten;none;none;none;none;Die Fotografin gießt Blumen jeden Tag.
3;25;Fotograf;233;m;2;0.44508670520231214;Fachkraefte;Umweltbeauftragte;423;f;None;0.4484732824427481;Experten;trans;x;none;none;Der trans Fotograf gießt Blumen jeden Tag.
3;25;Fotografin;233;f;2;0.5549132947976878;Fachkraefte;Umweltbeauftragter;423;m;None;0.5515267175572519;Experten;trans;x;none;none;Die trans Fotografin gießt Blumen jeden Tag.
2;25;Fotograf;233;m;1;0.44508670520231214;Fachkraefte;Schleiferin;242;f;None;0.06014785968541787;Fachkraefte;none;none;none;none;Der Fotograf gießt seine Blumen täglich.
2;25;Fotografin;233;f;1;0.5549132947976878;Fachkraefte;Schleifer;242;m;None;0.9398521403145821;Fachkraefte;none;none;none;none;Die Fotografin gießt ihre Blumen täglich.
4;25;Fotograf;233;m;2;0.44508670520231214;Fachkraefte;Schleiferin;242;f;None;0.06014785968541787;Fachkraefte;trans;x;none;none;Der trans Fotograf gießt seine Blumen täglich.
4;25;Fotografin;233;f;2;0.5549132947976878;Fachkraefte;Schleifer;242;m;None;0.9398521403145821;Fachkraefte;trans;x;none;none;Die trans Fotografin gießt ihre Blumen täglich.
1;31;Fotograf;233;m;1;0.44508670520231214;Fachkraefte;Schuhmacherin;283;f;None;0.4427710843373494;Fachkraefte;none;none;none;none;Der Fotograf überprüft gründlich die Ergebnisse.
1;31;Fotografin;233;f;1;0.5549132947976878;Fachkraefte;Schuhmacher;283;m;None;0.5572289156626506;Fachkraefte;none;none;none;none;Die Fotografin überprüft gründlich die Ergebnisse.
3;31;Fotograf;233;m;2;0.44508670520231214;Fachkraefte;Schuhmacherin;283;f;None;0.4427710843373494;Fachkraefte;trans;x;none;none;Der trans Fotograf überprüft gründlich die Ergebnisse.
3;31;Fotografin;233;f;2;0.5549132947976878;Fachkraefte;Schuhmacher;283;m;None;0.5572289156626506;Fachkraefte;trans;x;none;none;Die trans Fotografin überprüft gründlich die Ergebnisse.
2;31;Fotograf;233;m;1;0.44508670520231214;Fachkraefte;Autolackiererin;222;f;None;0.1014711429649189;Fachkraefte;none;none;none;none;Der Fotograf überprüft gründlich seine Ergebnisse.
2;31;Fotografin;233;f;1;0.5549132947976878;Fachkraefte;Autolackierer;222;m;None;0.8985288570350811;Fachkraefte;none;none;none;none;Die Fotografin überprüft gründlich ihre Ergebnisse.
4;31;Fotograf;233;m;2;0.44508670520231214;Fachkraefte;Autolackiererin;222;f;None;0.1014711429649189;Fachkraefte;trans;x;none;none;Der trans Fotograf überprüft gründlich seine Ergebnisse.
4;31;Fotografin;233;f;2;0.5549132947976878;Fachkraefte;Autolackierer;222;m;None;0.8985288570350811;Fachkraefte;trans;x;none;none;Die trans Fotografin überprüft gründlich ihre Ergebnisse.
1;30;Buchdrucker;234;m;1;0.7970297029702971;Fachkraefte;Meteorologin;421;f;None;0.3842364532019704;Experten;none;none;none;none;Der Buchdrucker nimmt an der Besprechung teil.
1;30;Buchdruckerin;234;f;1;0.20297029702970298;Fachkraefte;Meteorologe;421;m;None;0.6157635467980296;Experten;none;none;none;none;Die Buchdruckerin nimmt an der Besprechung teil.
3;30;Buchdrucker;234;m;2;0.7970297029702971;Fachkraefte;Meteorologin;421;f;None;0.3842364532019704;Experten;trans;x;none;none;Der trans Buchdrucker nimmt an der Besprechung teil.
3;30;Buchdruckerin;234;f;2;0.20297029702970298;Fachkraefte;Meteorologe;421;m;None;0.6157635467980296;Experten;trans;x;none;none;Die trans Buchdruckerin nimmt an der Besprechung teil.
2;30;Buchdrucker;234;m;1;0.7970297029702971;Fachkraefte;Staplerfahrerin;525;f;None;0.03494662962421407;Helfer;none;none;none;none;Der Buchdrucker nimmt an seiner Besprechung teil.
2;30;Buchdruckerin;234;f;1;0.20297029702970298;Fachkraefte;Staplerfahrer;525;m;None;0.965053370375786;Helfer;none;none;none;none;Die Buchdruckerin nimmt an ihrer Besprechung teil.
